transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.10,N05,11,椰子,104,台北二,41.1,24.2,17.4,26.2,1001
2024.08.10,N05,119,椰子-進口,104,台北二,60,57.3,48,56,120
2024.08.10,N05,129,椰子-剝殼進口,104,台北二,40,26.9,26.7,29.5,860
2024.08.10,N05,31,釋迦,104,台北二,76,62.7,45.3,61.9,6148
2024.08.10,N05,469,藍莓-進口,104,台北二,233.4,233.3,121.4,210.9,64
2024.08.10,N05,50,百香果-其他,104,台北二,130,88.5,39.7,87,683
2024.08.10,N05,51,百香果-改良種,104,台北二,116.1,75.8,46.5,78,5279
2024.08.10,N05,70,小番茄-其他,104,台北二,100,100,100,100,36
2024.08.10,N05,72,小番茄-聖女,104,台北二,151.1,111.7,78.8,113,1974
2024.08.10,N05,74,小番茄-玉女,104,台北二,443.4,300.4,134.2,295.8,228
2024.08.10,N05,811,紅龍果-白肉,104,台北二,102.6,77,54.2,77.6,3155
2024.08.10,N05,812,紅龍果-紅肉,104,台北二,125.2,96.1,58,94.3,6304
2024.08.10,N05,813,紅龍果-雙色紅龍果,104,台北二,229.5,156.2,83.6,156.4,222
2024.08.10,N05,839,櫻桃-進口,104,台北二,265.4,210.6,172.6,214,3649
2024.08.10,N05,859,榴槤-進口,104,台北二,133.3,133.3,133.3,133.3,500
2024.08.10,N05,86,山竹,104,台北二,100,98.9,95,98.3,30
2024.08.10,N05,87,紅毛丹,104,台北二,191.2,123.5,90,130.4,142
2024.08.10,N05,91,其他,104,台北二,41.6,31.3,25.5,32.2,432
2024.08.10,N05,919,其他-進口,104,台北二,400,309.2,253.4,316.2,35
2024.08.10,N05,A0,香蕉-其他,104,台北二,10,10,10,10,23
2024.08.10,N05,A1,香蕉,104,台北二,61.1,42.2,25.9,42.7,5235
2024.08.10,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,57.4,38.8,30.1,40.8,2354
2024.08.10,N05,A4,香蕉-越旦,104,台北二,35.7,30.2,23.7,30,302
2024.08.10,N05,B2,鳳梨-金鑽鳳梨,104,台北二,57,34.1,18.7,35.6,5876
2024.08.10,N05,B7,鳳梨-牛奶鳳梨,104,台北二,48,37,29,37.6,2537
2024.08.10,N05,B8,鳳梨-西瓜鳳梨,104,台北二,40,39.5,28.1,37.3,318
2024.08.10,N05,C9,柑橘-進口,104,台北二,340.6,69.4,54,120.5,1249
2024.08.10,N05,E9,甜橙-進口,104,台北二,110,62.9,48.9,69.5,980
2024.08.10,N05,F1,雜柑-檸檬,104,台北二,31.2,26.2,17.7,25.5,825
2024.08.10,N05,F4,雜柑-桔子,104,台北二,65.6,51.4,27.3,49.4,258
2024.08.10,N05,F5,雜柑-無子檸檬,104,台北二,34.8,24.6,17.1,25.2,3630
2024.08.10,N05,F6,雜柑-黃金檸檬,104,台北二,25.8,21.5,13.1,20.6,510
2024.08.10,N04,FA1,黃秋葵,104,台北二,233.8,137.6,60.3,141.4,574
2024.08.10,N04,FB1,花椰菜-青梗,104,台北二,220,97.9,30,108.7,158
2024.08.10,N04,FC1,胡瓜-黑刺,104,台北二,72.9,46.4,24.4,47.3,3931
2024.08.10,N04,FD0,花胡瓜-其他,104,台北二,144.6,103,73,105.3,391
2024.08.10,N04,FD1,花胡瓜,104,台北二,89.7,69.4,37.2,67,11745
2024.08.10,N04,FE1,冬瓜-白皮,104,台北二,20.2,15.2,10.9,15.3,3636
2024.08.10,N04,FF0,絲瓜-其他,104,台北二,128.2,116.9,62.9,108.3,536
2024.08.10,N04,FF1,絲瓜,104,台北二,234.2,123.5,38.7,128.7,745
2024.08.10,N04,FF4,絲瓜-長絲瓜,104,台北二,120,112.2,100,111.4,37
2024.08.10,N04,FG0,苦瓜-其他,104,台北二,137.1,99.9,72.9,101.9,547
2024.08.10,N04,FG1,苦瓜-白大米,104,台北二,185.4,107.1,42.5,109.8,1320
2024.08.10,N04,FG3,苦瓜-山苦瓜,104,台北二,80,66.3,60,67.8,45
2024.08.10,N04,FG4,苦瓜-翠綠,104,台北二,160,91.4,43.8,95.6,289
2024.08.10,N04,FH3,扁蒲-花蒲,104,台北二,91.4,55.8,41.2,60,487
2024.08.10,N04,FH4,扁蒲-梨子蒲,104,台北二,95.4,65.5,44.4,67.3,680
2024.08.10,N04,FI0,茄子-其他,104,台北二,130,130,130,130,6
2024.08.10,N04,FI2,茄子-麻荸茄,104,台北二,82.3,32.5,15.8,39.1,6120
2024.08.10,N04,FI3,茄子-日本種,104,台北二,15,15,15,15,61
2024.08.10,N04,FJ1,番茄-黑柿,104,台北二,63.7,43.5,35,45.8,107
2024.08.10,N04,FJ3,番茄-牛番茄,104,台北二,115.8,77.9,34.8,76.9,10462
2024.08.10,N04,FK3,甜椒-新香,104,台北二,25,25,25,25,10
2024.08.10,N04,FK4,甜椒-彩色種,104,台北二,108,73.5,52.8,76.2,1260
2024.08.10,N04,FK5,甜椒-青椒,104,台北二,90,79.2,51.9,75.9,2228
2024.08.10,N04,FK6,甜椒-水果彩椒,104,台北二,190,145.5,80.2,141.3,366
2024.08.10,N04,FK9,甜椒-進口,104,台北二,130,56.7,50,70,100
2024.08.10,N04,FL9,豌豆-進口,104,台北二,165.7,139.9,58.3,128.8,1152
2024.08.10,N04,FM2,菜豆-青色,104,台北二,141.5,86,61.7,92.2,717
2024.08.10,N04,FM3,菜豆-紅色,104,台北二,55,55,55,55,14
2024.08.10,N04,FN1,敏豆-白豆,104,台北二,328.1,210.3,66.4,205.1,1074
2024.08.10,N04,FN5,敏豆-醜豆,104,台北二,225,170.8,69.6,161.4,134
2024.08.10,N04,FQ1,毛豆-豆莢,104,台北二,52,50.2,50,50.5,94
2024.08.10,N04,FQ2,毛豆-豆仁,104,台北二,210,186,136.4,180.9,264
2024.08.10,N04,FR9,青花苔-進口,104,台北二,97.4,84.7,72.6,84.8,8333
2024.08.10,N04,FS1,越瓜-青色,104,台北二,36,36,36,36,40
2024.08.10,N04,FS2,越瓜-白色,104,台北二,40,40,40,40,20
2024.08.10,N04,FT0,南瓜-其他,104,台北二,47.8,45.8,36.7,44.4,120
2024.08.10,N04,FT1,南瓜-木瓜形,104,台北二,57.4,40.3,30.8,41.8,3000
2024.08.10,N04,FT2,南瓜-圓形,104,台北二,62,44.6,30,45.1,264
2024.08.10,N04,FT5,南瓜-青如意,104,台北二,154.7,116.2,72.8,115.2,1192
2024.08.10,N04,FT6,南瓜-東昇,104,台北二,42,42,42,42,40
2024.08.10,N04,FT7,南瓜-栗子,104,台北二,65,57.5,53,58.1,196
2024.08.10,N04,FT9,南瓜-進口,104,台北二,61.9,43.2,22.1,42.7,1150
2024.08.10,N04,FU1,隼人瓜,104,台北二,37.6,33.6,25.7,32.8,1583
2024.08.10,N04,FU2,隼人瓜-瓜苗,104,台北二,221.7,196.5,167.1,195.6,288
2024.08.10,N04,FV0,辣椒-其他,104,台北二,50,50,50,50,9
2024.08.10,N04,FV1,辣椒-紅小,104,台北二,184.6,101.3,54.9,108.7,583
2024.08.10,N04,FV2,辣椒-青小,104,台北二,55,48.6,21.4,44.4,59
2024.08.10,N04,FV4,辣椒-朝天椒,104,台北二,174.2,129.9,88.4,130.5,594
2024.08.10,N04,FV6,辣椒-糯米椒,104,台北二,116.9,83.8,32.8,80.2,724
2024.08.10,N04,FV9,辣椒-進口,104,台北二,120,101.7,100,105,280
2024.08.10,N04,FY0,玉米-其他,104,台北二,65,64.8,63,64.5,80
2024.08.10,N04,FY2,玉米-甜硬殼,104,台北二,20,20,20,20,160
2024.08.10,N04,FY4,玉米-玉米筍,104,台北二,51,28.2,16.5,30.4,1249
2024.08.10,N04,FY5,玉米-糯米黑,104,台北二,39.2,29.2,16,28.6,321
2024.08.10,N04,FY6,玉米-甜軟殼,104,台北二,68.2,18.6,10,26.8,1074
2024.08.10,N04,FY7,玉米-糯米白,104,台北二,33,33,33,33,40
2024.08.10,N04,FY8,玉米-白龍王,104,台北二,78.4,38,11,40.7,757
2024.08.10,N04,FY9,玉米-進口,104,台北二,165.7,134.9,101.4,134.4,1882
2024.08.10,N04,FZ1,落花生-生,104,台北二,190,190,190,190,6
2024.08.10,N04,FZ2,落花生-熟,104,台北二,100,100,100,100,96
2024.08.10,N05,G2,黃金果,104,台北二,111.7,76.2,51.8,78.4,766
2024.08.10,N05,G3,酪梨,104,台北二,62.8,46.4,34.6,47.3,9401
2024.08.10,N05,G49,奇異果-進口,104,台北二,156.9,78.4,50.5,88.6,6936
2024.08.10,N05,G7,橄欖,104,台北二,45,39.5,34,39.5,40
2024.08.10,N05,G9,波蘿蜜,104,台北二,18,17.5,8.4,15.8,174
2024.08.10,N05,H1,柚子-文旦,104,台北二,52,24.4,16.4,28.3,1981
2024.08.10,N05,H49,葡萄柚-紅肉進口,104,台北二,31,17.8,17.8,20.4,320
2024.08.10,N05,H5,葡萄柚-白肉,104,台北二,26,24.4,20.3,23.9,293
2024.08.10,N05,I1,木瓜-網室紅肉,104,台北二,78.4,45.3,28.2,48.5,8886
2024.08.10,N05,I3,木瓜-日昇種,104,台北二,184.9,114.1,89,123.2,306
2024.08.10,N05,I4,木瓜-青木瓜,104,台北二,24.5,16.4,8.3,16.4,975
2024.08.10,N05,K3,龍眼-粉殼,104,台北二,136,85.4,48.9,88.2,11008
2024.08.10,N05,K4,龍眼-龍眼乾帶殼,104,台北二,230,218.2,210,218.9,54
2024.08.10,N04,LA1,甘藍-初秋,104,台北二,56.9,44.5,35.8,45.2,19595
2024.08.10,N04,LA2,甘藍-改良種,104,台北二,39.7,25.9,10.4,25.6,41406
2024.08.10,N04,LA4,甘藍-紫色,104,台北二,40,40,40,40,20
2024.08.10,N04,LA7,甘藍-改良尖,104,台北二,25,22,18,21.8,1386
2024.08.10,N04,LA9,甘藍-進口,104,台北二,24.2,13.3,7.3,14.3,24077
2024.08.10,N04,LB1,小白菜-土白菜,104,台北二,80.2,62,38.8,61,920
2024.08.10,N04,LB2,小白菜-蚵仔白,104,台北二,61.8,48.4,38.7,49.1,6223
2024.08.10,N04,LB3,小白菜-奶油白,104,台北二,85,78.9,65,77.4,345
2024.08.10,N04,LB8,小白菜-水耕,104,台北二,133,133,133,133,30
2024.08.10,N04,LC0,包心白-其他,104,台北二,145,107.8,53,104.2,1132
2024.08.10,N04,LC1,包心白-包白,104,台北二,42,32.2,20.7,31.8,4325
2024.08.10,N04,LC9,包心白-進口,104,台北二,33.2,30.5,23,29.5,12075
2024.08.10,N04,LD1,青江白菜-小梗,104,台北二,66.2,50.4,28.4,49.2,4733
2024.08.10,N04,LE1,皇宮菜-小葉,104,台北二,89.8,56.4,37.8,59.4,1108
2024.08.10,N04,LE2,皇宮菜-大葉,104,台北二,63.9,42.4,33.6,44.9,210
2024.08.10,N04,LF1,蕹菜-大葉,104,台北二,30,30,30,30,89
2024.08.10,N04,LF2,蕹菜-小葉,104,台北二,49.7,38.7,24.9,38.2,11932
2024.08.10,N04,LF3,蕹菜-水蕹菜,104,台北二,130,108.8,62.4,103.8,555
2024.08.10,N04,LG2,芹菜-白梗,104,台北二,194.5,111.8,32.9,112.6,804
2024.08.10,N04,LG9,芹菜-進口,104,台北二,80,64.5,32,61.1,1050
2024.08.10,N04,LH1,菠菜-圓葉,104,台北二,60,60,60,60,20
2024.08.10,N04,LH2,菠菜-角葉,104,台北二,170,158.9,45,138.4,79
2024.08.10,N04,LI0,萵苣菜-其他,104,台北二,161.5,137.6,126.3,140.1,205
2024.08.10,N04,LI1,萵苣菜-廣東菜,104,台北二,100,89.2,52.8,84.1,290
2024.08.10,N04,LI3,萵苣菜-本島圓葉,104,台北二,96.6,71,54,72.7,1079
2024.08.10,N04,LI5,萵苣菜-油麥菜,104,台北二,123.4,69.3,56.4,77.6,2059
2024.08.10,N04,LI6,萵苣菜-蘿美,104,台北二,180,180,180,180,224
2024.08.10,N04,LI7,萵苣菜-紅捲綠捲,104,台北二,194.6,137.6,120,145.4,55
2024.08.10,N04,LI8,萵苣菜-水耕,104,台北二,188.2,172.7,140.4,169.3,390
2024.08.10,N04,LI9,萵苣菜-進口,104,台北二,140.4,90.7,41,90.7,2803
2024.08.10,N04,LJ4,芥菜-小芥菜,104,台北二,75.4,59.8,50.8,61.1,823
2024.08.10,N04,LK2,芥藍菜,104,台北二,94.4,70.9,51,71.6,644
2024.08.10,N04,LK3,芥藍菜-芥藍芽,104,台北二,337.3,152.3,86.1,176.1,618
2024.08.10,N04,LK9,芥藍菜-進口,104,台北二,100,100,100,100,120
2024.08.10,N04,LM1,莧菜-紅莧菜,104,台北二,51.9,46.9,36.4,45.8,725
2024.08.10,N04,LM2,莧菜-白莧菜,104,台北二,52.8,45.9,35.6,45.2,4363
2024.08.10,N04,LN1,油菜,104,台北二,46.6,36.6,29.5,37.2,3611
2024.08.10,N04,LN2,油菜-小松菜,104,台北二,65,55.6,40.8,54.5,309
2024.08.10,N04,LO1,甘薯葉,104,台北二,81.3,48,30.4,51.2,7661
2024.08.10,N04,LP1,芫荽,104,台北二,1100,1046.7,296,907.2,25
2024.08.10,N04,LP2,九層塔,104,台北二,162.4,120.9,54.8,116,836
2024.08.10,N04,LP3,羅勒,104,台北二,50,50,50,50,8
2024.08.10,N04,LP9,芫荽-進口,104,台北二,1300,1300,1300,1300,20
2024.08.10,N04,LQ1,紅鳳菜-紅鳳菜,104,台北二,110.6,83.6,76.9,87.6,316
2024.08.10,N04,LT2,海菜-海帶,104,台北二,50,50,50,50,100
2024.08.10,N04,LT3,海菜-水蓮,104,台北二,157.4,144.2,129.9,144,912
2024.08.10,N04,LV1,巴西利,104,台北二,100,100,100,100,15
2024.08.10,N04,LV9,巴西利-進口,104,台北二,120,120,120,120,24
2024.08.10,N04,LX1,蕨菜-過貓,104,台北二,93,88.8,85,88.9,137
2024.08.10,N04,LX2,蕨菜-山蘇,104,台北二,250,250,250,250,24
2024.08.10,N04,LY2,黑甜仔菜,104,台北二,35,35,35,35,14
2024.08.10,N04,LZ2,藤川七-川七葉,104,台北二,80,80,80,80,30
2024.08.10,N05,M3,楊桃-馬來亞種,104,台北二,50.5,42.1,30,41.3,288
2024.08.10,N04,MA2,洋菇-盒裝,104,台北二,310,236.6,54,214.7,192
2024.08.10,N04,MC1,濕木耳,104,台北二,109.6,51.2,12.4,55.1,1316
2024.08.10,N04,MC2,濕木耳-盒裝,104,台北二,62,31.5,31.5,37.6,120
2024.08.10,N04,MD1,濕香菇,104,台北二,143.5,113,80.6,112.6,1366
2024.08.10,N04,ME1,金絲菇-金針菇,104,台北二,54.1,36.4,20.7,36.8,1463
