transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.17,N05,11,椰子,104,台北二,30,19.2,16.6,20.9,1068
2024.09.17,N05,129,椰子-剝殼進口,104,台北二,67.9,27.4,26.7,35.4,2520
2024.09.17,N05,31,釋迦,104,台北二,127.8,96.8,67.4,97.2,975
2024.09.17,N05,459,草莓-進口,104,台北二,222.2,222.2,222.2,222.2,96
2024.09.17,N05,469,藍莓-進口,104,台北二,266.2,181.2,75.1,177,610
2024.09.17,N05,50,百香果-其他,104,台北二,127,105.5,52.9,99.3,384
2024.09.17,N05,51,百香果-改良種,104,台北二,172.6,107.7,65.1,112.1,2922
2024.09.17,N05,72,小番茄-聖女,104,台北二,258.9,226.8,116,211.1,1011
2024.09.17,N05,74,小番茄-玉女,104,台北二,407,384.7,308.3,373.9,192
2024.09.17,N05,811,紅龍果-白肉,104,台北二,2024.5,54.2,33,61.8,3061
2024.09.17,N05,812,紅龍果-紅肉,104,台北二,93.8,55.6,24.7,57,8220
2024.09.17,N05,813,紅龍果-雙色紅龍果,104,台北二,129,92.8,58.2,93.2,189
2024.09.17,N05,859,榴槤-進口,104,台北二,109.1,109.1,109.1,109.1,1100
2024.09.17,N05,91,其他,104,台北二,303.8,66.1,33,107,92
2024.09.17,N05,A0,香蕉-其他,104,台北二,16.5,4,4,6.5,67
2024.09.17,N05,A1,香蕉,104,台北二,61,44.4,30.6,45,6615
2024.09.17,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,69.7,41.1,26.2,43.8,2243
2024.09.17,N05,A3,香蕉-旦蕉,104,台北二,50,48,48,48.4,50
2024.09.17,N05,A4,香蕉-越旦,104,台北二,44.4,32.3,23.1,32.9,228
2024.09.17,N05,B2,鳳梨-金鑽鳳梨,104,台北二,58,36.9,15.6,36.8,2996
2024.09.17,N05,B7,鳳梨-牛奶鳳梨,104,台北二,28,21.5,15,21.5,112
2024.09.17,N05,B8,鳳梨-西瓜鳳梨,104,台北二,27,24.8,20,24.3,130
2024.09.17,N05,C6,佛利蒙柑,104,台北二,80,80,80,80,30
2024.09.17,N05,C9,柑橘-進口,104,台北二,87.8,57.7,53.3,62.8,2007
2024.09.17,N05,E1,甜橙-柳橙,104,台北二,31.1,29.1,25,28.6,343
2024.09.17,N05,E9,甜橙-進口,104,台北二,35.3,29.4,26.7,30,2870
2024.09.17,N05,F1,雜柑-檸檬,104,台北二,36.1,22.5,15,23.7,950
2024.09.17,N05,F4,雜柑-桔子,104,台北二,90,55.6,36.4,58.6,165
2024.09.17,N05,F5,雜柑-無子檸檬,104,台北二,59.1,33.8,17.4,35.6,1140
2024.09.17,N05,F6,雜柑-黃金檸檬,104,台北二,25.1,16.3,11.1,17,524
2024.09.17,N04,FA1,黃秋葵,104,台北二,110.1,66.2,32.4,68.2,1300
2024.09.17,N04,FB1,花椰菜-青梗,104,台北二,106.2,72.8,41,73.1,1009
2024.09.17,N04,FC1,胡瓜-黑刺,104,台北二,37.7,14.7,6.9,17.7,9855
2024.09.17,N04,FD0,花胡瓜-其他,104,台北二,129.9,68.3,47.4,76.5,440
2024.09.17,N04,FD1,花胡瓜,104,台北二,61.9,43.9,26.2,44,16457
2024.09.17,N04,FE0,冬瓜-其他,104,台北二,25,20.6,10,19.4,57
2024.09.17,N04,FE1,冬瓜-白皮,104,台北二,30,24.6,15.8,23.9,2293
2024.09.17,N04,FF0,絲瓜-其他,104,台北二,33.8,21.5,18,23.3,1239
2024.09.17,N04,FF1,絲瓜,104,台北二,48.3,28.6,16.4,30.1,11897
2024.09.17,N04,FF2,絲瓜-角瓜,104,台北二,35,27.2,16.3,26.6,179
2024.09.17,N04,FF4,絲瓜-長絲瓜,104,台北二,20,16,13,16.2,90
2024.09.17,N04,FG0,苦瓜-其他,104,台北二,55.6,45.4,23.1,43,2012
2024.09.17,N04,FG1,苦瓜-白大米,104,台北二,102.8,63.5,31.6,65,3378
2024.09.17,N04,FG3,苦瓜-山苦瓜,104,台北二,95,95,95,95,23
2024.09.17,N04,FG4,苦瓜-翠綠,104,台北二,48.2,34.3,26.4,35.5,904
2024.09.17,N04,FH3,扁蒲-花蒲,104,台北二,31.4,24.9,16.8,24.6,1665
2024.09.17,N04,FH4,扁蒲-梨子蒲,104,台北二,33.2,26.5,17.7,26.1,3520
2024.09.17,N04,FI0,茄子-其他,104,台北二,33.8,24.2,10,23.3,100
2024.09.17,N04,FI2,茄子-麻荸茄,104,台北二,48,21.7,8.8,24.4,6658
2024.09.17,N04,FI3,茄子-日本種,104,台北二,18.3,9.3,8,10.8,166
2024.09.17,N04,FJ3,番茄-牛番茄,104,台北二,94.9,54.4,25.8,56.8,12690
2024.09.17,N04,FK4,甜椒-彩色種,104,台北二,104.9,55.8,23,59.1,570
2024.09.17,N04,FK5,甜椒-青椒,104,台北二,95.6,64.2,21.2,61.9,2731
2024.09.17,N04,FK6,甜椒-水果彩椒,104,台北二,166.3,98.8,60.3,104.6,413
2024.09.17,N04,FK9,甜椒-進口,104,台北二,72,62.9,41.7,60.5,150
2024.09.17,N04,FL9,豌豆-進口,104,台北二,183.5,171.5,104.6,160.5,456
2024.09.17,N04,FM2,菜豆-青色,104,台北二,88.7,72.5,49.2,71,1309
2024.09.17,N04,FN1,敏豆-白豆,104,台北二,189.8,123,47.5,121.2,2747
2024.09.17,N04,FN4,敏豆-翼豆,104,台北二,90,88,70,84.8,23
