transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.05,N06,FB000,火鶴花,105,台北市場,16,14,8,13.3,614
2024.08.05,N06,FB100,火鶴花-紅色,105,台北市場,23,10,6,12.1,650
2024.08.05,N06,FB105,火鶴花-紅綠邊,105,台北市場,27,27,27,27,175
2024.08.05,N06,FB106,火鶴花-丘比特,105,台北市場,17,10,6,10.3,2135
2024.08.05,N06,FB108,火鶴花-千里達,105,台北市場,11,8,6,8.1,498
2024.08.05,N06,FB111,火鶴花-月光,105,台北市場,13,9,7,9.7,1240
2024.08.05,N06,FB113,火鶴花-紅鈴,105,台北市場,16,8,6,9,1093
2024.08.05,N06,FB400,火鶴花-粉色,105,台北市場,19,16,10,15.1,70
2024.08.05,N06,FB401,火鶴花-夏粉,105,台北市場,12,9,6,8.7,495
2024.08.05,N06,FB402,火鶴花-荷粉,105,台北市場,21,20,18,19.5,185
2024.08.05,N06,FB405,火鶴花-粉綠邊,105,台北市場,24,19,13,19,465
2024.08.05,N06,FB407,火鶴花-夢幻,105,台北市場,21,12,8,13,347
2024.08.05,N06,FB408,火鶴花-粉佳人,105,台北市場,21,18,13,17.7,205
2024.08.05,N06,FB415,火鶴花-羅莎,105,台北市場,27,21,10,19.9,1569
2024.08.05,N06,FB417,火鶴花-彩虹,105,台北市場,8,7,6,7.1,75
2024.08.05,N06,FB419,火鶴花-太極,105,台北市場,17,11,7,11.4,445
2024.08.05,N06,FB420,火鶴花-小紅莓,105,台北市場,18,18,17,17.5,82
2024.08.05,N06,FB426,火鶴花-粉蕾絲,105,台北市場,21,17,12,16.9,340
2024.08.05,N06,FB500,火鶴花-翠綠,105,台北市場,22,15,9,15.5,1240
2024.08.05,N06,FB501,火鶴花-蘋果綠,105,台北市場,13,13,13,13,30
2024.08.05,N06,FB505,火鶴花-香檳,105,台北市場,22,15,8,15,197
2024.08.05,N06,FB507,火鶴花-綠精靈,105,台北市場,21,20,20,20.5,350
2024.08.05,N06,FB600,火鶴花-白色,105,台北市場,12,12,12,12,75
2024.08.05,N06,FB601,火鶴花-白青心,105,台北市場,22,16,8,15.5,413
2024.08.05,N06,FB700,火鶴花-紫色,105,台北市場,14,14,14,14,48
2024.08.05,N06,FB802,火鶴花-大地,105,台北市場,37,28,19,28.3,110
2024.08.05,N06,FB805,火鶴花-黑珍珠,105,台北市場,14,8,6,9.1,330
2024.08.05,N06,FC000,大菊,105,台北市場,0,0,0,0,0
2024.08.05,N06,FC316,大菊-黃精競,105,台北市場,207,169,120,166.9,146
2024.08.05,N06,FC613,大菊-白天星,105,台北市場,230,124,53,131.3,1010
2024.08.05,N06,FC804,染大菊-白天星,105,台北市場,151,132,89,127.3,1554
2024.08.05,N06,FD000,小菊,105,台北市場,136,129,120,128.7,60
2024.08.05,N06,FD131,小菊-小紅娘,105,台北市場,100,100,100,100,60
2024.08.05,N06,FD138,小菊-卡洛琳,105,台北市場,150,135,93,129.9,519
2024.08.05,N06,FD200,小菊-金,105,台北市場,142,121,106,122.1,245
2024.08.05,N06,FD300,小菊-黃,105,台北市場,141,134,129,134.7,265
2024.08.05,N06,FD308,小菊-黃丁字菊,105,台北市場,125,125,125,125,22
2024.08.05,N06,FD321,小菊-吉祥黃,105,台北市場,132,113,100,114.1,34
2024.08.05,N06,FD422,小菊-吉祥小粉,105,台北市場,92,88,87,88.7,51
2024.08.05,N06,FD423,小菊-粉日記,105,台北市場,120,120,120,120,44
2024.08.05,N06,FD456,小菊-卡洛粉,105,台北市場,176,142,119,144.2,641
2024.08.05,N06,FD645,小菊-白斯不列,105,台北市場,192,159,114,156.7,982
2024.08.05,N06,FD801,染小菊-芬蘭,105,台北市場,183,166,149,165.8,346
