transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.19,N06,FB000,火鶴花,105,台北市場,14,8,5,8.5,216
2024.09.19,N06,FB100,火鶴花-紅色,105,台北市場,24,23,22,23.1,75
2024.09.19,N06,FB103,火鶴花-紅青心,105,台北市場,13,10,5,9.6,52
2024.09.19,N06,FB106,火鶴花-丘比特,105,台北市場,23,13,6,13.3,1523
2024.09.19,N06,FB108,火鶴花-千里達,105,台北市場,12,7,6,7.9,290
2024.09.19,N06,FB111,火鶴花-月光,105,台北市場,17,13,11,13.2,1146
2024.09.19,N06,FB113,火鶴花-紅鈴,105,台北市場,19,14,12,14.9,1603
2024.09.19,N06,FB201,火鶴花-桔綠邊,105,台北市場,12,12,12,12,30
2024.09.19,N06,FB400,火鶴花-粉色,105,台北市場,22,22,22,22,40
2024.09.19,N06,FB401,火鶴花-夏粉,105,台北市場,17,11,6,11.2,520
2024.09.19,N06,FB402,火鶴花-荷粉,105,台北市場,22,22,22,22,40
2024.09.19,N06,FB405,火鶴花-粉綠邊,105,台北市場,17,9,5,10,252
2024.09.19,N06,FB407,火鶴花-夢幻,105,台北市場,14,8,6,8.7,1005
2024.09.19,N06,FB408,火鶴花-粉佳人,105,台北市場,25,17,13,17.6,140
2024.09.19,N06,FB415,火鶴花-羅莎,105,台北市場,26,23,17,22.3,722
2024.09.19,N06,FB419,火鶴花-太極,105,台北市場,25,22,15,21.1,540
2024.09.19,N06,FB420,火鶴花-小紅莓,105,台北市場,21,21,21,21,27
2024.09.19,N06,FB426,火鶴花-粉蕾絲,105,台北市場,17,12,7,12,225
2024.09.19,N06,FB500,火鶴花-翠綠,105,台北市場,23,12,5,12.8,1660
2024.09.19,N06,FB501,火鶴花-蘋果綠,105,台北市場,15,8,5,8.5,330
2024.09.19,N06,FB502,火鶴花-綠紅心,105,台北市場,19,19,19,19,58
2024.09.19,N06,FB505,火鶴花-香檳,105,台北市場,18,17,9,15.3,280
2024.09.19,N06,FB601,火鶴花-白青心,105,台北市場,10,7,5,7.5,78
2024.09.19,N06,FB607,火鶴花-月亮女神,105,台北市場,20,12,7,12.5,320
2024.09.19,N06,FB700,火鶴花-紫色,105,台北市場,15,12,7,11.8,1064
2024.09.19,N06,FB800,火鶴花-咖啡紅,105,台北市場,17,17,17,17,30
2024.09.19,N06,FB802,火鶴花-大地,105,台北市場,28,18,9,18.4,442
2024.09.19,N06,FC300,大菊-黃,105,台北市場,225,225,225,225,40
2024.09.19,N06,FC316,大菊-黃精競,105,台北市場,215,172,100,166.2,326
2024.09.19,N06,FC613,大菊-白天星,105,台北市場,276,227,94,210.1,1219
2024.09.19,N06,FC804,染大菊-白天星,105,台北市場,251,213,166,211.2,1118
2024.09.19,N06,FD131,小菊-小紅娘,105,台北市場,151,151,151,151,30
2024.09.19,N06,FD138,小菊-卡洛琳,105,台北市場,200,140,50,133.9,465
2024.09.19,N06,FD200,小菊-金,105,台北市場,161,109,65,110.6,419
2024.09.19,N06,FD300,小菊-黃,105,台北市場,132,125,92,119.8,375
2024.09.19,N06,FD308,小菊-黃丁字菊,105,台北市場,34,34,34,34,90
2024.09.19,N06,FD321,小菊-吉祥黃,105,台北市場,128,119,112,119.2,168
2024.09.19,N06,FD422,小菊-吉祥小粉,105,台北市場,216,204,200,205.3,128
2024.09.19,N06,FD423,小菊-粉日記,105,台北市場,101,97,83,95,75
2024.09.19,N06,FD456,小菊-卡洛粉,105,台北市場,275,234,130,221.4,245
2024.09.19,N06,FD600,小菊-白,105,台北市場,129,122,115,122,60
2024.09.19,N06,FD645,小菊-白斯不列,105,台北市場,241,187,66,174,1228
2024.09.19,N06,FD801,染小菊-芬蘭,105,台北市場,212,188,97,174.5,244
2024.09.19,N06,FE001,非洲菊-混合色,105,台北市場,167,116,98,122.8,948
2024.09.19,N06,FE110,非洲菊-卡布,105,台北市場,163,145,80,135.8,120
2024.09.19,N06,FE112,非洲菊-天籟,105,台北市場,76,76,76,76,30
2024.09.19,N06,FE201,非洲菊-太陽神,105,台北市場,142,139,107,132.9,81
2024.09.19,N06,FE400,非洲菊-粉,105,台北市場,162,141,110,139.2,61
2024.09.19,N06,FE401,非洲菊-伊斯瑪拉,105,台北市場,184,156,127,155.5,60
2024.09.19,N06,FE409,非洲菊-粉紅魅力,105,台北市場,192,183,175,183.3,86
2024.09.19,N06,FE415,非洲菊-粉美麗,105,台北市場,179,179,179,179,15
2024.09.19,N06,FE416,非洲菊-熱情粉,105,台北市場,194,160,113,157.5,398
2024.09.19,N06,FE600,非洲菊-白,105,台北市場,136,112,82,111.1,435
2024.09.19,N06,FE900,非洲菊-迷你混色,105,台北市場,120,87,50,86.1,452
2024.09.19,N06,FG116,劍蘭-雙色金紅,105,台北市場,126,126,126,126,18
2024.09.19,N06,FG121,劍蘭-２６５號,105,台北市場,127,98,80,99.9,166
2024.09.19,N06,FG406,劍蘭-青殼粉,105,台北市場,160,124,111,128,52
2024.09.19,N06,FH000,其它花卉,105,台北市場,197,28,8,57.5,946
2024.09.19,N06,FH003,柔麗絲,105,台北市場,102,102,102,102,28
2024.09.19,N06,FH004,八卦草(黃河),105,台北市場,72,72,72,72,90
2024.09.19,N06,FH006,黃梔花,105,台北市場,66,57,39,55.5,1570
2024.09.19,N06,FH007,松蟲草,105,台北市場,268,268,268,268,22
2024.09.19,N06,FH008,洋甘菊,105,台北市場,338,218,113,221.1,175
2024.09.19,N06,FH009,萬壽菊,105,台北市場,217,108,100,127.5,107
2024.09.19,N06,FH072,石蒜-金花,105,台北市場,319,228,148,229.4,87
2024.09.19,N06,FH101,天堂鳥,105,台北市場,162,155,125,150.3,208
2024.09.19,N06,FH112,小天堂鳥-桔帶紅,105,台北市場,73,65,58,65.1,141
2024.09.19,N06,FH114,小天堂鳥-粉紅,105,台北市場,68,68,68,68,26
2024.09.19,N06,FH123,黃金鳥,105,台北市場,34,31,30,31.6,43
2024.09.19,N06,FH137,觀音蓮,105,台北市場,6,6,6,6,58
2024.09.19,N06,FH156,野薑花-白,105,台北市場,63,48,20,45.5,132
2024.09.19,N06,FH158,紅薑花,105,台北市場,219,128,48,130.5,120
2024.09.19,N06,FH210,夕霧草,105,台北市場,85,85,85,85,15
2024.09.19,N06,FH231,夜來香-單瓣,105,台北市場,120,120,120,120,24
