transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.23,N06,FB000,火鶴花,105,台北市場,23,13,6,13.7,880
2024.09.23,N06,FB100,火鶴花-紅色,105,台北市場,13,12,9,11.4,400
2024.09.23,N06,FB105,火鶴花-紅綠邊,105,台北市場,23,23,12,20.8,157
2024.09.23,N06,FB106,火鶴花-丘比特,105,台北市場,18,11,6,11.7,3179
2024.09.23,N06,FB108,火鶴花-千里達,105,台北市場,16,10,7,10.6,230
2024.09.23,N06,FB111,火鶴花-月光,105,台北市場,13,11,9,10.8,1305
2024.09.23,N06,FB113,火鶴花-紅鈴,105,台北市場,15,10,5,10.1,2107
2024.09.23,N06,FB114,火鶴花-紅星,105,台北市場,16,10,5,10.3,340
2024.09.23,N06,FB201,火鶴花-桔綠邊,105,台北市場,13,13,13,13,30
2024.09.23,N06,FB400,火鶴花-粉色,105,台北市場,20,20,20,20,40
2024.09.23,N06,FB401,火鶴花-夏粉,105,台北市場,10,8,6,7.8,394
2024.09.23,N06,FB402,火鶴花-荷粉,105,台北市場,23,20,14,19.5,290
2024.09.23,N06,FB405,火鶴花-粉綠邊,105,台北市場,24,23,18,22.2,320
2024.09.23,N06,FB407,火鶴花-夢幻,105,台北市場,13,9,6,9.1,675
2024.09.23,N06,FB408,火鶴花-粉佳人,105,台北市場,16,16,16,16,30
2024.09.23,N06,FB415,火鶴花-羅莎,105,台北市場,24,15,10,15.7,2893
2024.09.23,N06,FB419,火鶴花-太極,105,台北市場,16,10,6,10.7,530
2024.09.23,N06,FB420,火鶴花-小紅莓,105,台北市場,20,16,15,16.6,112
2024.09.23,N06,FB426,火鶴花-粉蕾絲,105,台北市場,17,14,10,13.7,375
2024.09.23,N06,FB500,火鶴花-翠綠,105,台北市場,22,15,10,15.3,1161
2024.09.23,N06,FB501,火鶴花-蘋果綠,105,台北市場,15,14,13,14.1,70
2024.09.23,N06,FB502,火鶴花-綠紅心,105,台北市場,22,17,13,17.3,303
2024.09.23,N06,FB507,火鶴花-綠精靈,105,台北市場,24,21,18,21,305
2024.09.23,N06,FB601,火鶴花-白青心,105,台北市場,22,16,7,15.3,305
2024.09.23,N06,FB700,火鶴花-紫色,105,台北市場,14,13,12,13.2,250
2024.09.23,N06,FB801,火鶴花-咖啡條紋,105,台北市場,23,21,17,20.3,45
2024.09.23,N06,FB802,火鶴花-大地,105,台北市場,27,14,10,16,485
2024.09.23,N06,FB805,火鶴花-黑珍珠,105,台北市場,15,13,8,12.4,242
2024.09.23,N06,FC300,大菊-黃,105,台北市場,155,129,111,130.6,90
2024.09.23,N06,FC316,大菊-黃精競,105,台北市場,154,119,99,121.8,190
2024.09.23,N06,FC613,大菊-白天星,105,台北市場,235,176,88,170.3,1832
2024.09.23,N06,FC804,染大菊-白天星,105,台北市場,310,262,193,257.9,526
2024.09.23,N06,FD138,小菊-卡洛琳,105,台北市場,230,205,130,194.9,192
2024.09.23,N06,FD200,小菊-金,105,台北市場,141,75,44,81.8,340
2024.09.23,N06,FD300,小菊-黃,105,台北市場,110,98,72,94.9,390
2024.09.23,N06,FD321,小菊-吉祥黃,105,台北市場,101,85,81,87.6,351
2024.09.23,N06,FD422,小菊-吉祥小粉,105,台北市場,181,173,157,171.5,314
2024.09.23,N06,FD456,小菊-卡洛粉,105,台北市場,211,197,133,187.2,891
