transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.20,N06,FB000,火鶴花,105,台北市場,18,8,5,9.3,315
2024.08.20,N06,FB001,火鶴花-混色,105,台北市場,16,16,16,16,60
2024.08.20,N06,FB100,火鶴花-紅色,105,台北市場,32,30,27,30,100
2024.08.20,N06,FB108,火鶴花-千里達,105,台北市場,22,18,15,18.4,255
2024.08.20,N06,FB111,火鶴花-月光,105,台北市場,16,16,13,15.4,985
2024.08.20,N06,FB113,火鶴花-紅鈴,105,台北市場,28,22,16,21.6,1100
2024.08.20,N06,FB302,火鶴花-黃瑪莉,105,台北市場,20,13,9,13.5,222
2024.08.20,N06,FB400,火鶴花-粉色,105,台北市場,16,16,16,16,40
2024.08.20,N06,FB401,火鶴花-夏粉,105,台北市場,20,12,9,12.8,340
2024.08.20,N06,FB407,火鶴花-夢幻,105,台北市場,16,12,6,11.3,635
2024.08.20,N06,FB415,火鶴花-羅莎,105,台北市場,25,17,12,17.7,1035
2024.08.20,N06,FB419,火鶴花-太極,105,台北市場,22,16,13,16.8,120
2024.08.20,N06,FB500,火鶴花-翠綠,105,台北市場,24,17,6,16.2,1005
2024.08.20,N06,FB502,火鶴花-綠紅心,105,台北市場,14,14,13,13.5,60
2024.08.20,N06,FB505,火鶴花-香檳,105,台北市場,17,13,10,13.2,157
2024.08.20,N06,FB600,火鶴花-白色,105,台北市場,15,13,9,12.7,285
2024.08.20,N06,FB601,火鶴花-白青心,105,台北市場,20,13,7,13.4,509
2024.08.20,N06,FB607,火鶴花-月亮女神,105,台北市場,20,19,17,18.8,160
2024.08.20,N06,FB700,火鶴花-紫色,105,台北市場,17,17,17,17,240
2024.08.20,N06,FB800,火鶴花-咖啡紅,105,台北市場,20,20,20,20,30
2024.08.20,N06,FB801,火鶴花-咖啡條紋,105,台北市場,28,23,15,22.1,290
2024.08.20,N06,FB802,火鶴花-大地,105,台北市場,22,22,22,22,85
2024.08.20,N06,FC000,大菊,105,台北市場,145,145,145,145,25
2024.08.20,N06,FC300,大菊-黃,105,台北市場,180,180,180,180,100
2024.08.20,N06,FC316,大菊-黃精競,105,台北市場,217,157,87,155.1,316
2024.08.20,N06,FC613,大菊-白天星,105,台北市場,219,141,85,145.4,1072
2024.08.20,N06,FC804,染大菊-白天星,105,台北市場,242,209,177,209,1404
2024.08.20,N06,FD000,小菊,105,台北市場,170,170,170,170,40
2024.08.20,N06,FD131,小菊-小紅娘,105,台北市場,217,153,121,159.2,180
2024.08.20,N06,FD138,小菊-卡洛琳,105,台北市場,300,296,200,278,123
2024.08.20,N06,FD200,小菊-金,105,台北市場,188,135,78,134,471
2024.08.20,N06,FD300,小菊-黃,105,台北市場,200,193,175,190.7,310
2024.08.20,N06,FD308,小菊-黃丁字菊,105,台北市場,185,165,135,162.8,90
2024.08.20,N06,FD321,小菊-吉祥黃,105,台北市場,165,165,165,165,30
2024.08.20,N06,FD422,小菊-吉祥小粉,105,台北市場,220,220,220,220,26
2024.08.20,N06,FD423,小菊-粉日記,105,台北市場,212,212,212,212,84
2024.08.20,N06,FD456,小菊-卡洛粉,105,台北市場,222,205,173,201.8,625
2024.08.20,N06,FD645,小菊-白斯不列,105,台北市場,211,195,164,192.1,820
2024.08.20,N06,FD801,染小菊-芬蘭,105,台北市場,228,215,155,205.8,528
2024.08.20,N06,FE001,非洲菊-混合色,105,台北市場,150,121,106,123.7,553
2024.08.20,N06,FE110,非洲菊-卡布,105,台北市場,180,180,180,180,30
2024.08.20,N06,FE201,非洲菊-太陽神,105,台北市場,120,120,112,118.2,65
2024.08.20,N06,FE205,非洲菊-哈利熊,105,台北市場,150,150,150,150,60
2024.08.20,N06,FE302,非洲菊-金爵,105,台北市場,155,148,107,141.1,179
2024.08.20,N06,FE401,非洲菊-伊斯瑪拉,105,台北市場,152,151,150,150.9,57
2024.08.20,N06,FE409,非洲菊-粉紅魅力,105,台北市場,150,150,150,150,45
2024.08.20,N06,FE415,非洲菊-粉美麗,105,台北市場,167,167,167,167,30
2024.08.20,N06,FE416,非洲菊-熱情粉,105,台北市場,199,178,166,179.8,335
2024.08.20,N06,FE600,非洲菊-白,105,台北市場,126,106,75,103.5,211
2024.08.20,N06,FE704,非洲菊-女王,105,台北市場,170,163,155,162.5,60
2024.08.20,N06,FE900,非洲菊-迷你混色,105,台北市場,129,93,58,93.2,456
2024.08.20,N06,FG116,劍蘭-雙色金紅,105,台北市場,159,156,148,155.1,56
2024.08.20,N06,FG121,劍蘭-２６５號,105,台北市場,209,180,140,177.5,140
2024.08.20,N06,FG406,劍蘭-青殼粉,105,台北市場,168,167,137,161.4,80
2024.08.20,N06,FH000,其它花卉,105,台北市場,104,21,9,35.3,743
2024.08.20,N06,FH005,金鎚花,105,台北市場,150,150,150,150,32
2024.08.20,N06,FH006,黃梔花,105,台北市場,47,41,29,39.5,1285
2024.08.20,N06,FH008,洋甘菊,105,台北市場,178,118,95,125.3,102
2024.08.20,N06,FH009,萬壽菊,105,台北市場,141,113,78,111.1,112
2024.08.20,N06,FH050,水仙百合-混色,105,台北市場,132,132,132,132,26
2024.08.20,N06,FH051,水仙百合-紅,105,台北市場,142,131,129,132.8,71
2024.08.20,N06,FH056,水仙百合-白,105,台北市場,142,120,111,123,178
2024.08.20,N06,FH101,天堂鳥,105,台北市場,142,121,103,121.6,376
2024.08.20,N06,FH112,小天堂鳥-桔帶紅,105,台北市場,129,111,101,112.4,214
2024.08.20,N06,FH123,黃金鳥,105,台北市場,101,101,100,100.6,36
2024.08.20,N06,FH125,翠珠花,105,台北市場,160,160,160,160,11
2024.08.20,N06,FH133,鶴蕉紅美人,105,台北市場,26,25,23,24.5,60
2024.08.20,N06,FH137,觀音蓮,105,台北市場,36,28,20,28.2,270
2024.08.20,N06,FH140,薑荷花,105,台北市場,110,98,85,97.5,80
2024.08.20,N06,FH156,野薑花-白,105,台北市場,67,58,50,58.3,53
2024.08.20,N06,FH158,紅薑花,105,台北市場,250,176,135,182.6,46
2024.08.20,N06,FH210,夕霧草,105,台北市場,110,110,110,110,9
2024.08.20,N06,FH231,夜來香-單瓣,105,台北市場,160,157,145,155,66
2024.08.20,N06,FH232,夜來香-重瓣,105,台北市場,200,119,72,126.1,89
2024.08.20,N06,FH251,秀線,105,台北市場,78,61,52,62.4,150
2024.08.20,N06,FH270,千日紅,105,台北市場,79,64,33,61,272
2024.08.20,N06,FH293,向日葵-單瓣,105,台北市場,251,193,154,196.9,238
2024.08.20,N06,FH294,向日葵-重瓣,105,台北市場,335,241,192,249.9,31
2024.08.20,N06,FH306,白日草,105,台北市場,85,74,36,69,48
2024.08.20,N06,FH312,大理花-橘色,105,台北市場,181,181,181,181,7
2024.08.20,N06,FH330,雞冠花,105,台北市場,165,129,110,132.6,54
2024.08.20,N06,FH331,雞冠花-清紅,105,台北市場,154,134,110,132.8,772
2024.08.20,N06,FH334,雞冠花-綠,105,台北市場,166,166,166,166,12
2024.08.20,N06,FH336,垂雞冠,105,台北市場,89,89,89,89,72
2024.08.20,N06,FH339,雞冠花-粉,105,台北市場,145,139,126,137.9,48
2024.08.20,N06,FH358,珊瑚鳳梨,105,台北市場,30,30,30,30,100
2024.08.20,N06,FH375,大飛燕草,105,台北市場,68,59,53,59.5,297
2024.08.20,N06,FH376,小飛燕草,105,台北市場,115,96,62,93.2,71
2024.08.20,N06,FH381,麒麟草,105,台北市場,137,121,100,120.1,983
2024.08.20,N06,FH395,虎尾花,105,台北市場,129,118,92,114.7,112
