transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.06,N05,11,椰子,104,台北二,33.5,27.2,22.4,27.5,558
2024.09.06,N05,31,釋迦,104,台北二,2024.3,91.8,70.8,91.9,903
2024.09.06,N05,459,草莓-進口,104,台北二,222.2,222.2,222.2,222.2,90
2024.09.06,N05,50,百香果-其他,104,台北二,145,106.3,80.8,108.9,1494
2024.09.06,N05,51,百香果-改良種,104,台北二,162.7,128.7,76.2,125,1635
2024.09.06,N05,72,小番茄-聖女,104,台北二,199.8,148.9,88.8,147,644
2024.09.06,N05,74,小番茄-玉女,104,台北二,384.1,309.9,242.4,311.2,264
2024.09.06,N05,811,紅龍果-白肉,104,台北二,104.4,70.7,51.9,73.7,2153
2024.09.06,N05,812,紅龍果-紅肉,104,台北二,124.8,76.4,38.7,78.6,6325
2024.09.06,N05,813,紅龍果-雙色紅龍果,104,台北二,220,135.1,45,134.1,32
2024.09.06,N05,869,山竹-進口,104,台北二,280,280,280,280,10
2024.09.06,N05,91,其他,104,台北二,63.6,42.8,35,45.4,230
2024.09.06,N05,919,其他-進口,104,台北二,226.7,223.7,213.3,222.2,75
2024.09.06,N05,A0,香蕉-其他,104,台北二,25,20.9,18,21.1,54
2024.09.06,N05,A1,香蕉,104,台北二,60.1,50.9,46.4,51.8,5550
2024.09.06,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,76.3,51.2,32.9,52.6,2073
2024.09.06,N05,A4,香蕉-越旦,104,台北二,44.3,28.8,27.7,31.7,453
2024.09.06,N05,B2,鳳梨-金鑽鳳梨,104,台北二,74.5,62.8,38.6,60.3,1415
2024.09.06,N05,B7,鳳梨-牛奶鳳梨,104,台北二,60,44,20.7,42.6,435
2024.09.06,N05,C9,柑橘-進口,104,台北二,120,120,120,120,50
2024.09.06,N05,E1,甜橙-柳橙,104,台北二,38,36,28,34.8,180
2024.09.06,N05,E9,甜橙-進口,104,台北二,91.3,53.2,35.6,57.3,1500
2024.09.06,N05,F1,雜柑-檸檬,104,台北二,41.3,23.6,13,25,1153
2024.09.06,N05,F4,雜柑-桔子,104,台北二,94.3,50.7,19.6,53.2,270
2024.09.06,N05,F5,雜柑-無子檸檬,104,台北二,46,25,13.9,27,3504
2024.09.06,N05,F6,雜柑-黃金檸檬,104,台北二,29.7,27.3,10.8,24.5,240
2024.09.06,N04,FA0,其他花類,104,台北二,110,110,110,110,10
2024.09.06,N04,FA1,黃秋葵,104,台北二,130.4,83.9,38.4,84.1,983
2024.09.06,N04,FB1,花椰菜-青梗,104,台北二,145,143.3,122.7,139.5,116
2024.09.06,N04,FC1,胡瓜-黑刺,104,台北二,52.7,29,14.9,30.9,5281
2024.09.06,N04,FD0,花胡瓜-其他,104,台北二,134.8,88.9,68.3,93.9,360
2024.09.06,N04,FD1,花胡瓜,104,台北二,73.2,49.8,20.3,48.6,13527
2024.09.06,N04,FE0,冬瓜-其他,104,台北二,30.4,23.7,10.6,22.4,230
2024.09.06,N04,FE1,冬瓜-白皮,104,台北二,24.8,18.9,13,18.9,3757
2024.09.06,N04,FF0,絲瓜-其他,104,台北二,32.3,24.4,16.4,24.4,2041
2024.09.06,N04,FF1,絲瓜,104,台北二,37.9,25.9,15.6,26.2,17227
2024.09.06,N04,FF2,絲瓜-角瓜,104,台北二,41,28,22,29.4,335
2024.09.06,N04,FF4,絲瓜-長絲瓜,104,台北二,37,35.1,31.2,34.7,109
2024.09.06,N04,FG0,苦瓜-其他,104,台北二,79.5,54.8,39.4,56.7,910
2024.09.06,N04,FG1,苦瓜-白大米,104,台北二,102,67.8,43.7,69.8,3203
2024.09.06,N04,FG3,苦瓜-山苦瓜,104,台北二,120,89.2,75,92.5,56
2024.09.06,N04,FG4,苦瓜-翠綠,104,台北二,55.8,46.8,39.8,47.2,398
2024.09.06,N04,FH1,扁蒲-長形,104,台北二,22,22,22,22,15
2024.09.06,N04,FH3,扁蒲-花蒲,104,台北二,31.1,29,21.5,27.9,1123
2024.09.06,N04,FH4,扁蒲-梨子蒲,104,台北二,35.5,27.7,18.9,27.5,2792
2024.09.06,N04,FI0,茄子-其他,104,台北二,40,28.2,20,28.9,74
2024.09.06,N04,FI2,茄子-麻荸茄,104,台北二,48.5,27.8,12.3,28.8,7478
2024.09.06,N04,FI3,茄子-日本種,104,台北二,31.7,20.3,10,20.5,131
2024.09.06,N04,FJ3,番茄-牛番茄,104,台北二,102.6,65.3,35.2,66.8,10320
2024.09.06,N04,FK3,甜椒-新香,104,台北二,85,85,85,85,10
2024.09.06,N04,FK4,甜椒-彩色種,104,台北二,158.5,93.5,31.7,94.1,1419
2024.09.06,N04,FK5,甜椒-青椒,104,台北二,100.2,83.2,41.8,78.3,2678
