transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.22,N05,11,椰子,104,台北二,28.4,18.1,13.9,19.3,1491
2024.09.22,N05,129,椰子-剝殼進口,104,台北二,80,80,80,80,40
2024.09.22,N05,31,釋迦,104,台北二,109.9,75.5,58.2,78.9,1592
2024.09.22,N05,469,藍莓-進口,104,台北二,300,95.4,65,130.2,240
2024.09.22,N05,50,百香果-其他,104,台北二,85,85,85,85,6
2024.09.22,N05,51,百香果-改良種,104,台北二,178,102.4,64.7,110,2392
2024.09.22,N05,72,小番茄-聖女,104,台北二,223.9,180.6,105.3,174.2,1418
2024.09.22,N05,74,小番茄-玉女,104,台北二,404.1,294.7,158,289.3,348
2024.09.22,N05,811,紅龍果-白肉,104,台北二,98.3,57,35.5,60.9,4128
2024.09.22,N05,812,紅龍果-紅肉,104,台北二,104.6,63.8,37.1,66.6,7232
2024.09.22,N05,813,紅龍果-雙色紅龍果,104,台北二,127.1,73,47.2,78.7,1284
2024.09.22,N05,859,榴槤-進口,104,台北二,111.1,111.1,111.1,111.1,1200
2024.09.22,N05,91,其他,104,台北二,369.4,169.3,36.3,182.7,108
2024.09.22,N05,919,其他-進口,104,台北二,253.3,253.3,253.3,253.3,10
2024.09.22,N05,A1,香蕉,104,台北二,50.1,32.2,21.3,33.6,9282
2024.09.22,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,85.7,43.1,27.9,48.6,1734
2024.09.22,N05,A4,香蕉-越旦,104,台北二,33.1,31,27.2,30.7,284
2024.09.22,N05,B2,鳳梨-金鑽鳳梨,104,台北二,63.4,38.9,17.4,39.5,2871
2024.09.22,N05,B7,鳳梨-牛奶鳳梨,104,台北二,18,16.1,13,15.9,40
2024.09.22,N05,B8,鳳梨-西瓜鳳梨,104,台北二,24,23.1,20,22.7,232
2024.09.22,N05,C9,柑橘-進口,104,台北二,45,35,33.3,36.7,2535
2024.09.22,N05,E0,甜橙-其他,104,台北二,56,51.8,48.5,52,180
2024.09.22,N05,E1,甜橙-柳橙,104,台北二,27,25.8,23,25.5,630
2024.09.22,N05,E9,甜橙-進口,104,台北二,36.7,36.7,36.7,36.7,1260
2024.09.22,N05,F1,雜柑-檸檬,104,台北二,50.8,37.3,20.2,36.6,555
2024.09.22,N05,F4,雜柑-桔子,104,台北二,93.8,46.1,24.6,51.4,167
2024.09.22,N05,F5,雜柑-無子檸檬,104,台北二,73.9,39.7,20.3,42.6,1479
2024.09.22,N05,F6,雜柑-黃金檸檬,104,台北二,30,24.4,13.1,23.3,210
2024.09.22,N04,FA1,黃秋葵,104,台北二,103.1,61,23.5,61.9,1810
2024.09.22,N04,FB1,花椰菜-青梗,104,台北二,80.9,53.8,33.4,55.1,2345
2024.09.22,N04,FB9,花椰菜-進口,104,台北二,120,120,120,120,50
2024.09.22,N04,FC1,胡瓜-黑刺,104,台北二,39.1,22.2,11.7,23.5,7144
2024.09.22,N04,FD0,花胡瓜-其他,104,台北二,103.1,79.8,40.1,76.5,341
2024.09.22,N04,FD1,花胡瓜,104,台北二,48.7,31.7,13.3,31.4,15001
2024.09.22,N04,FE0,冬瓜-其他,104,台北二,24,24,18.6,22.9,194
2024.09.22,N04,FE1,冬瓜-白皮,104,台北二,30,23.5,15.7,23.2,5315
2024.09.22,N04,FF0,絲瓜-其他,104,台北二,44.3,22.3,14.4,25.1,949
2024.09.22,N04,FF1,絲瓜,104,台北二,56.6,31.8,14.6,33.3,9346
2024.09.22,N04,FF2,絲瓜-角瓜,104,台北二,32,27.7,18,26.6,201
2024.09.22,N04,FF4,絲瓜-長絲瓜,104,台北二,20,17.8,9.1,16.5,114
2024.09.22,N04,FG0,苦瓜-其他,104,台北二,50.4,40.6,31.1,40.7,2770
2024.09.22,N04,FG1,苦瓜-白大米,104,台北二,96.4,68.3,43.5,69,3718
2024.09.22,N04,FG3,苦瓜-山苦瓜,104,台北二,75,72.2,70,72.3,24
2024.09.22,N04,FG4,苦瓜-翠綠,104,台北二,49.5,34.2,26.4,35.7,780
2024.09.22,N04,FH1,扁蒲-長形,104,台北二,8,8,8,8,59
2024.09.22,N04,FH3,扁蒲-花蒲,104,台北二,21.3,18,12.8,17.6,3000
2024.09.22,N04,FH4,扁蒲-梨子蒲,104,台北二,26.6,19.7,13.1,19.8,4236
2024.09.22,N04,FI0,茄子-其他,104,台北二,50,49,27,44.8,89
2024.09.22,N04,FI1,茄子-胭脂茄,104,台北二,6,6,6,6,54
2024.09.22,N04,FI2,茄子-麻荸茄,104,台北二,62.7,25.1,11.6,29.9,7175
2024.09.22,N04,FI3,茄子-日本種,104,台北二,40,22,10,23.2,132
2024.09.22,N04,FJ3,番茄-牛番茄,104,台北二,123.5,89.4,59.1,90.2,6436
2024.09.22,N04,FK4,甜椒-彩色種,104,台北二,174.7,2024.4,60.7,115.1,913
2024.09.22,N04,FK5,甜椒-青椒,104,台北二,104,68.6,29.7,67.9,2513
2024.09.22,N04,FK6,甜椒-水果彩椒,104,台北二,178.8,110.7,54,113,589
2024.09.22,N04,FK9,甜椒-進口,104,台北二,90,87.7,82,87,220
2024.09.22,N04,FL9,豌豆-進口,104,台北二,184.3,170.8,148.5,169,372
2024.09.22,N04,FM2,菜豆-青色,104,台北二,104.4,69.9,33.7,69.6,1321
2024.09.22,N04,FN1,敏豆-白豆,104,台北二,164.8,99.5,49.4,102.5,2578
2024.09.22,N04,FN4,敏豆-翼豆,104,台北二,160,160,160,160,8
2024.09.22,N04,FN5,敏豆-醜豆,104,台北二,156.9,96.8,48.6,99.2,198
2024.09.22,N04,FQ1,毛豆-豆莢,104,台北二,75.8,57.3,55,60.5,76
2024.09.22,N04,FQ2,毛豆-豆仁,104,台北二,320,283.9,210,276.4,66
2024.09.22,N04,FR9,青花苔-進口,104,台北二,126.1,112.5,90.7,110.9,4227
2024.09.22,N04,FS1,越瓜-青色,104,台北二,9,7.2,7,7.5,160
2024.09.22,N04,FS2,越瓜-白色,104,台北二,40,40,40,40,40
2024.09.22,N04,FT0,南瓜-其他,104,台北二,50,50,50,50,24
2024.09.22,N04,FT1,南瓜-木瓜形,104,台北二,41.2,25.5,17.2,27,6409
2024.09.22,N04,FT2,南瓜-圓形,104,台北二,32,26.7,25,27.4,230
2024.09.22,N04,FT3,南瓜-黃如意,104,台北二,75,72.8,58.2,70.3,170
2024.09.22,N04,FT5,南瓜-青如意,104,台北二,97,63,31.7,63.5,3955
2024.09.22,N04,FT9,南瓜-進口,104,台北二,42.1,35.3,27.4,35,2188
2024.09.22,N04,FU1,隼人瓜,104,台北二,17.7,12.6,8.7,12.8,2346
2024.09.22,N04,FU2,隼人瓜-瓜苗,104,台北二,147,109.6,84.4,112,1145
2024.09.22,N04,FU3,石蓮花,104,台北二,85,85,85,85,6
2024.09.22,N04,FV0,辣椒-其他,104,台北二,192.6,53.5,31.8,76.9,54
2024.09.22,N04,FV1,辣椒-紅小,104,台北二,143.8,95.4,54.8,97,527
2024.09.22,N04,FV2,辣椒-青小,104,台北二,80,68,55,67.8,56
2024.09.22,N04,FV4,辣椒-朝天椒,104,台北二,201.6,123,69.3,128,716
2024.09.22,N04,FV6,辣椒-糯米椒,104,台北二,189.7,2024.3,66,119.1,411
2024.09.22,N04,FV9,辣椒-進口,104,台北二,84.2,74.3,60,73.4,620
2024.09.22,N04,FW2,洛神花,104,台北二,35,25.9,20,26.6,50
2024.09.22,N04,FY4,玉米-玉米筍,104,台北二,45.3,16.8,10.5,21.2,1702
2024.09.22,N04,FY5,玉米-糯米黑,104,台北二,51.6,44.1,28.8,42.6,655
2024.09.22,N04,FY6,玉米-甜軟殼,104,台北二,32.8,26.7,19.6,26.5,6611
2024.09.22,N04,FY8,玉米-白龍王,104,台北二,69,42,13.9,41.8,1118
2024.09.22,N04,FY9,玉米-進口,104,台北二,247.3,210.1,91.9,193.9,428
2024.09.22,N05,G2,黃金果,104,台北二,133.9,87.8,60.1,91.5,239
2024.09.22,N05,G3,酪梨,104,台北二,88.1,67.5,48.2,67.8,4787
2024.09.22,N05,G49,奇異果-進口,104,台北二,98.6,67.9,29.4,66.3,1380
2024.09.22,N05,G7,橄欖,104,台北二,33,33,33,33,13
