transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.18,N05,11,椰子,104,台北二,37.8,24.2,16.4,25.3,621
2024.08.18,N05,129,椰子-剝殼進口,104,台北二,100,58.5,46.7,64.4,60
2024.08.18,N05,31,釋迦,104,台北二,94.2,67.6,46.5,68.7,2604
2024.08.18,N05,469,藍莓-進口,104,台北二,233.3,212,174,208.7,288
2024.08.18,N05,50,百香果-其他,104,台北二,150,106.7,60.7,106.2,955
2024.08.18,N05,51,百香果-改良種,104,台北二,117.9,81.1,58,83.8,5381
2024.08.18,N05,72,小番茄-聖女,104,台北二,221.2,167.8,89.8,162.9,1135
2024.08.18,N05,74,小番茄-玉女,104,台北二,417.7,338.8,294.6,345.8,156
2024.08.18,N05,811,紅龍果-白肉,104,台北二,128.3,56.2,33.3,66.1,5548
2024.08.18,N05,812,紅龍果-紅肉,104,台北二,124,66.1,35.5,71.6,13250
2024.08.18,N05,813,紅龍果-雙色紅龍果,104,台北二,199.1,74,15,87.2,318
2024.08.18,N05,839,櫻桃-進口,104,台北二,244.4,236,200,230.5,1360
2024.08.18,N05,859,榴槤-進口,104,台北二,120,120,120,120,300
2024.08.18,N05,87,紅毛丹,104,台北二,206.2,119.1,90,130.7,108
2024.08.18,N05,91,其他,104,台北二,59.9,32.6,23.6,36.3,236
2024.08.18,N05,919,其他-進口,104,台北二,173.4,173.4,173.4,173.4,20
2024.08.18,N05,A0,香蕉-其他,104,台北二,17,15.4,15,15.6,51
2024.08.18,N05,A1,香蕉,104,台北二,70.5,46.8,39,50,7335
2024.08.18,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,64.9,43.8,23.6,44,1325
2024.08.18,N05,A3,香蕉-旦蕉,104,台北二,50,50,50,50,11
2024.08.18,N05,A4,香蕉-越旦,104,台北二,57.8,45.5,24.1,43.7,108
2024.08.18,N05,B2,鳳梨-金鑽鳳梨,104,台北二,61.2,47.6,30.8,47,3696
2024.08.18,N05,B7,鳳梨-牛奶鳳梨,104,台北二,50.7,45.4,32,43.8,1120
2024.08.18,N05,B8,鳳梨-西瓜鳳梨,104,台北二,38,28.3,18.5,28.3,1563
2024.08.18,N05,C9,柑橘-進口,104,台北二,153.2,68.8,65.2,84.9,1837
2024.08.18,N05,E9,甜橙-進口,104,台北二,44.8,29.4,22.2,31,2994
2024.08.18,N05,F1,雜柑-檸檬,104,台北二,37.9,21.5,10.4,22.5,631
2024.08.18,N05,F4,雜柑-桔子,104,台北二,78.3,55.9,22,53.6,152
2024.08.18,N05,F5,雜柑-無子檸檬,104,台北二,35.2,22.3,11.4,22.7,2520
2024.08.18,N05,F6,雜柑-黃金檸檬,104,台北二,15.6,13.2,12,13.4,299
2024.08.18,N04,FA1,黃秋葵,104,台北二,206.1,107.6,50,115.8,917
2024.08.18,N04,FB1,花椰菜-青梗,104,台北二,143.1,99.1,43.4,96.8,468
2024.08.18,N04,FC1,胡瓜-黑刺,104,台北二,64.1,48.7,29,47.8,7337
2024.08.18,N04,FD0,花胡瓜-其他,104,台北二,169.9,127,48.8,120,459
