transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.13,N05,11,椰子,104,台北二,29.8,23.9,18.6,24,813
2024.09.13,N05,31,釋迦,104,台北二,125.8,84.4,48.9,85.6,673
2024.09.13,N05,459,草莓-進口,104,台北二,222.2,222.2,222.2,222.2,180
2024.09.13,N05,469,藍莓-進口,104,台北二,266.7,266.7,266.7,266.7,160
2024.09.13,N05,50,百香果-其他,104,台北二,170,135.7,110.7,137.5,936
2024.09.13,N05,51,百香果-改良種,104,台北二,215.5,127,67.1,132.7,1718
2024.09.13,N05,72,小番茄-聖女,104,台北二,220,207.1,128.3,193.9,441
2024.09.13,N05,74,小番茄-玉女,104,台北二,390,366.7,253.3,348.7,180
2024.09.13,N05,811,紅龍果-白肉,104,台北二,78.2,45.6,34.6,50,4124
2024.09.13,N05,812,紅龍果-紅肉,104,台北二,96.3,61.5,36.1,63.4,11992
2024.09.13,N05,813,紅龍果-雙色紅龍果,104,台北二,186,147.7,124,150.6,300
2024.09.13,N05,87,紅毛丹,104,台北二,150,146.7,135,145,30
2024.09.13,N05,91,其他,104,台北二,162.5,32,22.1,56.1,340
2024.09.13,N05,919,其他-進口,104,台北二,253.3,235.5,200,232,25
2024.09.13,N05,A0,香蕉-其他,104,台北二,25,20.3,16,20.4,59
2024.09.13,N05,A1,香蕉,104,台北二,51.2,34.5,23.2,35.6,9150
2024.09.13,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,63.4,39.7,21.8,40.9,1738
2024.09.13,N05,A4,香蕉-越旦,104,台北二,37.9,19.4,15.2,22.3,362
2024.09.13,N05,B0,鳳梨-其他,104,台北二,50.8,45.1,16.8,40.6,519
2024.09.13,N05,B2,鳳梨-金鑽鳳梨,104,台北二,66.7,47.7,29.1,47.8,3287
2024.09.13,N05,B7,鳳梨-牛奶鳳梨,104,台北二,38,19,10,21,318
2024.09.13,N05,B8,鳳梨-西瓜鳳梨,104,台北二,35.2,31.1,25,30.7,248
