transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.31,N05,11,椰子,104,台北二,32.1,22.3,17.3,23.3,1239
2024.08.31,N05,129,椰子-剝殼進口,104,台北二,55.7,30,30,35.1,1100
2024.08.31,N05,31,釋迦,104,台北二,118,87.1,60,87.9,1408
2024.08.31,N05,469,藍莓-進口,104,台北二,233.3,233.3,233.3,233.3,200
2024.08.31,N05,50,百香果-其他,104,台北二,109.1,103.7,84.2,100.9,1506
2024.08.31,N05,51,百香果-改良種,104,台北二,152.3,102.5,70.4,106,2877
2024.08.31,N05,70,小番茄-其他,104,台北二,155,135.6,130,138.3,18
2024.08.31,N05,72,小番茄-聖女,104,台北二,137.5,112.9,78.4,111,1870
2024.08.31,N05,74,小番茄-玉女,104,台北二,476.7,338.2,248.9,348,270
2024.08.31,N05,811,紅龍果-白肉,104,台北二,87.9,52.9,37.3,56.8,3053
2024.08.31,N05,812,紅龍果-紅肉,104,台北二,107.3,62.5,38,66.6,10478
2024.08.31,N05,813,紅龍果-雙色紅龍果,104,台北二,218.4,127.2,44.5,128.9,186
2024.08.31,N05,86,山竹,104,台北二,45,40,35,40,12
2024.08.31,N05,87,紅毛丹,104,台北二,220,220,220,220,6
2024.08.31,N05,91,其他,104,台北二,76.6,38.6,24.1,43.3,417
2024.08.31,N05,919,其他-進口,104,台北二,251.7,223.9,193.4,223.3,80
2024.08.31,N05,A0,香蕉-其他,104,台北二,20,19.1,17,18.9,50
2024.08.31,N05,A1,香蕉,104,台北二,80.1,53.8,38.1,56,6016
2024.08.31,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,62.4,38.6,23,40.2,2665
2024.08.31,N05,A4,香蕉-越旦,104,台北二,40.8,35.2,27.6,34.8,484
2024.08.31,N05,B2,鳳梨-金鑽鳳梨,104,台北二,72.2,59.9,38.6,58.1,1590
2024.08.31,N05,B7,鳳梨-牛奶鳳梨,104,台北二,46.6,42.2,30.3,40.7,1191
2024.08.31,N05,C9,柑橘-進口,104,台北二,473,215.9,90.2,242.2,102
2024.08.31,N05,E9,甜橙-進口,104,台北二,62,35.6,35.6,40.8,1270
2024.08.31,N05,F1,雜柑-檸檬,104,台北二,33.3,19,15.6,21.2,370
2024.08.31,N05,F4,雜柑-桔子,104,台北二,54.1,41.5,18.4,39.4,361
2024.08.31,N05,F5,雜柑-無子檸檬,104,台北二,38.2,27,15.2,26.9,2257
2024.08.31,N05,F6,雜柑-黃金檸檬,104,台北二,26.8,25,15.9,23.6,110
2024.08.31,N04,FA0,其他花類,104,台北二,110,110,110,110,5
2024.08.31,N04,FA1,黃秋葵,104,台北二,134.9,88.9,51.6,90.6,945
2024.08.31,N04,FB1,花椰菜-青梗,104,台北二,90,77.2,40,72.4,17
2024.08.31,N04,FC1,胡瓜-黑刺,104,台北二,56.8,36.8,18.8,37.2,4414
2024.08.31,N04,FD0,花胡瓜-其他,104,台北二,167.5,108.2,82.9,115,287
