transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.03,N05,11,椰子,104,台北二,38.3,21.4,15.6,23.6,1987
2024.08.03,N05,129,椰子-剝殼進口,104,台北二,59.3,26.7,26.7,33.2,1130
2024.08.03,N05,31,釋迦,104,台北二,72.8,54.1,39.1,54.9,4437
2024.08.03,N05,469,藍莓-進口,104,台北二,280.1,97.4,80,130.5,164
2024.08.03,N05,50,百香果-其他,104,台北二,148.8,76.3,40.9,83.7,767
2024.08.03,N05,51,百香果-改良種,104,台北二,116.4,61.5,35.6,67.3,6829
2024.08.03,N05,72,小番茄-聖女,104,台北二,202.6,152.6,116.8,155.4,901
2024.08.03,N05,74,小番茄-玉女,104,台北二,477.6,330.1,282.8,350.1,222
2024.08.03,N05,811,紅龍果-白肉,104,台北二,75.8,40.8,21.8,44,6189
2024.08.03,N05,812,紅龍果-紅肉,104,台北二,86.1,52.4,27.8,54.2,12829
2024.08.03,N05,813,紅龍果-雙色紅龍果,104,台北二,169.2,96.9,42.2,100.4,267
2024.08.03,N05,839,櫻桃-進口,104,台北二,266.4,216,190.6,221,2485
2024.08.03,N05,859,榴槤-進口,104,台北二,182,133.3,133.3,143.1,520
2024.08.03,N05,87,紅毛丹,104,台北二,169.6,99,80.2,109.4,143
2024.08.03,N05,91,其他,104,台北二,30.1,18,13.2,19.5,1566
2024.08.03,N05,919,其他-進口,104,台北二,253.4,253.3,253.3,253.3,25
2024.08.03,N05,A0,香蕉-其他,104,台北二,22,13.2,11,14.5,160
2024.08.03,N05,A1,香蕉,104,台北二,55.9,34.9,24.9,37.1,9375
2024.08.03,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,68.6,31.4,20.2,36.6,3565
2024.08.03,N05,A3,香蕉-旦蕉,104,台北二,70,70,70,70,50
2024.08.03,N05,A4,香蕉-越旦,104,台北二,30.8,24.8,17.6,24.6,550
2024.08.03,N05,B0,鳳梨-其他,104,台北二,25,25,25,25,168
2024.08.03,N05,B2,鳳梨-金鑽鳳梨,104,台北二,55.8,38.7,15.8,37.6,4939
2024.08.03,N05,B7,鳳梨-牛奶鳳梨,104,台北二,48.6,35,21.3,35,4376
2024.08.03,N05,B8,鳳梨-西瓜鳳梨,104,台北二,33,27.7,10,25.2,718
2024.08.03,N05,C9,柑橘-進口,104,台北二,137.4,59.2,52.8,73.6,3718
2024.08.03,N05,E9,甜橙-進口,104,台北二,59.3,33.9,26.6,37.5,5676
2024.08.03,N05,F0,雜柑-其他,104,台北二,40,40,40,40,15
2024.08.03,N05,F1,雜柑-檸檬,104,台北二,30.9,20,8.4,19.8,872
2024.08.03,N05,F4,雜柑-桔子,104,台北二,101.4,46.1,23.2,52.6,316
2024.08.03,N05,F5,雜柑-無子檸檬,104,台北二,29.5,18.5,10.6,19.1,5949
2024.08.03,N05,F6,雜柑-黃金檸檬,104,台北二,24.1,20.4,18.4,20.8,430
2024.08.03,N04,FA0,其他花類,104,台北二,100,100,100,100,10
2024.08.03,N04,FA1,黃秋葵,104,台北二,243.8,159.6,131.9,170.9,414
2024.08.03,N04,FB1,花椰菜-青梗,104,台北二,176.9,100.8,50,105.8,188
2024.08.03,N04,FC1,胡瓜-黑刺,104,台北二,69.4,43.8,18.9,43.9,4308
2024.08.03,N04,FD0,花胡瓜-其他,104,台北二,162.2,135.6,120.6,137.9,270
2024.08.03,N04,FD1,花胡瓜,104,台北二,138,111.4,76.5,109.7,9485
2024.08.03,N04,FE1,冬瓜-白皮,104,台北二,22.9,13.8,8.8,14.6,5037
2024.08.03,N04,FF0,絲瓜-其他,104,台北二,66.7,53.5,37.8,53,552
2024.08.03,N04,FF1,絲瓜,104,台北二,81.6,52.9,30.3,54.1,4545
2024.08.03,N04,FF2,絲瓜-角瓜,104,台北二,52.3,27.4,25,31.9,239
2024.08.03,N04,FG0,苦瓜-其他,104,台北二,152.9,91.9,50.9,95.9,711
2024.08.03,N04,FG1,苦瓜-白大米,104,台北二,155.4,100.4,54.9,102.3,1804
2024.08.03,N04,FG3,苦瓜-山苦瓜,104,台北二,83.6,71.3,51.1,69.7,90
2024.08.03,N04,FG4,苦瓜-翠綠,104,台北二,82.2,52.2,20,51.7,115
2024.08.03,N04,FH3,扁蒲-花蒲,104,台北二,54.7,34.8,17.4,35.3,801
2024.08.03,N04,FH4,扁蒲-梨子蒲,104,台北二,63,48.7,22.7,46.4,680
2024.08.03,N04,FI0,茄子-其他,104,台北二,25,23.4,22,23.4,42
2024.08.03,N04,FI2,茄子-麻荸茄,104,台北二,62.3,41.8,26.8,42.9,4592
2024.08.03,N04,FI3,茄子-日本種,104,台北二,43.8,25.6,20,28.1,127
2024.08.03,N04,FJ1,番茄-黑柿,104,台北二,120,69.1,35.1,72.5,355
2024.08.03,N04,FJ3,番茄-牛番茄,104,台北二,149.7,68.9,29.8,77.2,9825
2024.08.03,N04,FK3,甜椒-新香,104,台北二,35,35,35,35,8
