transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.16,N05,11,椰子,104,台北二,31.7,20.7,17.4,22.2,1308
2024.09.16,N05,129,椰子-剝殼進口,104,台北二,76.1,31.4,26.7,39.4,1350
2024.09.16,N05,31,釋迦,104,台北二,128.7,96.9,65.5,97,914
2024.09.16,N05,469,藍莓-進口,104,台北二,266.7,266.7,266.7,266.7,200
2024.09.16,N05,50,百香果-其他,104,台北二,160,128.4,89.8,127,768
2024.09.16,N05,51,百香果-改良種,104,台北二,177.3,107,58.3,111.3,1979
2024.09.16,N05,72,小番茄-聖女,104,台北二,268.8,244.9,177.6,236.2,816
2024.09.16,N05,74,小番茄-玉女,104,台北二,464.6,405,347.7,405.4,132
2024.09.16,N05,811,紅龍果-白肉,104,台北二,128,57.2,27.4,65.4,2091
2024.09.16,N05,812,紅龍果-紅肉,104,台北二,98.9,65.8,32.4,65.7,9036
2024.09.16,N05,813,紅龍果-雙色紅龍果,104,台北二,194.4,115.1,56.2,119.2,102
2024.09.16,N05,91,其他,104,台北二,350,186.7,40,190,31
2024.09.16,N05,919,其他-進口,104,台北二,693.3,195.3,180,291.8,45
2024.09.16,N05,A1,香蕉,104,台北二,58.6,37.8,22.7,38.9,7551
2024.09.16,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,82.2,46.7,30.9,50.7,1196
2024.09.16,N05,A4,香蕉-越旦,104,台北二,41.1,36.8,31.3,36.6,269
2024.09.16,N05,B0,鳳梨-其他,104,台北二,10,10,10,10,28
2024.09.16,N05,B2,鳳梨-金鑽鳳梨,104,台北二,52,33.4,13.4,33.1,4980
2024.09.16,N05,B7,鳳梨-牛奶鳳梨,104,台北二,36.9,28.7,13.9,27.4,204
2024.09.16,N05,B8,鳳梨-西瓜鳳梨,104,台北二,29.2,23.8,16.7,23.4,1286
2024.09.16,N05,C9,柑橘-進口,104,台北二,287.6,64.9,55.6,107.6,1104
2024.09.16,N05,E9,甜橙-進口,104,台北二,88.1,33.3,29.9,43.6,1570
2024.09.16,N05,F1,雜柑-檸檬,104,台北二,47.2,24.3,15,27,376
2024.09.16,N05,F4,雜柑-桔子,104,台北二,75,59.2,36.6,57.9,145
2024.09.16,N05,F5,雜柑-無子檸檬,104,台北二,75.7,36,23.2,41.4,1431
2024.09.16,N05,F6,雜柑-黃金檸檬,104,台北二,25,25,25,25,237
2024.09.16,N04,FA0,其他花類,104,台北二,110,110,110,110,5
2024.09.16,N04,FA1,黃秋葵,104,台北二,109.7,76.2,43.7,76.4,1222
2024.09.16,N04,FB1,花椰菜-青梗,104,台北二,135,122.4,107.9,122,181
2024.09.16,N04,FC1,胡瓜-黑刺,104,台北二,46.3,20.2,8.1,23,6415
2024.09.16,N04,FD0,花胡瓜-其他,104,台北二,123.1,84.6,52.1,85.8,482
2024.09.16,N04,FD1,花胡瓜,104,台北二,72.7,52.8,33.9,53,11276
2024.09.16,N04,FE0,冬瓜-其他,104,台北二,25,24.2,20.3,23.6,93
2024.09.16,N04,FE1,冬瓜-白皮,104,台北二,30,24.5,15.8,23.8,3495
2024.09.16,N04,FF0,絲瓜-其他,104,台北二,31.6,24.6,19.5,25,821
2024.09.16,N04,FF1,絲瓜,104,台北二,48.3,28.1,17.5,30,8987
2024.09.16,N04,FF2,絲瓜-角瓜,104,台北二,40,32.8,30,33.7,225
2024.09.16,N04,FF4,絲瓜-長絲瓜,104,台北二,31,24.9,15,24.1,65
2024.09.16,N04,FG0,苦瓜-其他,104,台北二,63,57.6,36.7,54.5,931
2024.09.16,N04,FG1,苦瓜-白大米,104,台北二,96.6,68.4,46.7,69.7,1693
2024.09.16,N04,FG4,苦瓜-翠綠,104,台北二,52.4,45.8,29,43.8,478
