transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.02,N06,FA800,康乃馨-多朵(混色),105,台北市場,20,20,20,20,120
2024.09.02,N06,FB000,火鶴花,105,台北市場,19,13,6,12.8,805
2024.09.02,N06,FB001,火鶴花-混色,105,台北市場,11,9,6,9.1,103
2024.09.02,N06,FB100,火鶴花-紅色,105,台北市場,22,16,13,16.8,919
2024.09.02,N06,FB103,火鶴花-紅青心,105,台北市場,14,14,14,14,45
2024.09.02,N06,FB106,火鶴花-丘比特,105,台北市場,23,14,8,14.9,1758
2024.09.02,N06,FB108,火鶴花-千里達,105,台北市場,11,9,7,8.7,245
2024.09.02,N06,FB111,火鶴花-月光,105,台北市場,15,14,11,13.6,1235
2024.09.02,N06,FB113,火鶴花-紅鈴,105,台北市場,20,16,12,15.6,1285
2024.09.02,N06,FB114,火鶴花-紅星,105,台北市場,20,12,8,12.9,295
2024.09.02,N06,FB201,火鶴花-桔綠邊,105,台北市場,14,14,14,14,30
2024.09.02,N06,FB400,火鶴花-粉色,105,台北市場,18,18,18,18,40
2024.09.02,N06,FB401,火鶴花-夏粉,105,台北市場,14,9,6,9.6,277
2024.09.02,N06,FB402,火鶴花-荷粉,105,台北市場,22,19,11,17.9,285
2024.09.02,N06,FB405,火鶴花-粉綠邊,105,台北市場,25,23,21,23.2,425
2024.09.02,N06,FB407,火鶴花-夢幻,105,台北市場,17,11,8,11.3,940
2024.09.02,N06,FB408,火鶴花-粉佳人,105,台北市場,14,14,14,14,30
2024.09.02,N06,FB415,火鶴花-羅莎,105,台北市場,24,16,11,16.8,1952
2024.09.02,N06,FB417,火鶴花-彩虹,105,台北市場,7,7,7,7,40
2024.09.02,N06,FB419,火鶴花-太極,105,台北市場,12,9,5,8.9,375
2024.09.02,N06,FB420,火鶴花-小紅莓,105,台北市場,14,14,14,14,45
2024.09.02,N06,FB426,火鶴花-粉蕾絲,105,台北市場,22,17,15,17.7,350
2024.09.02,N06,FB500,火鶴花-翠綠,105,台北市場,27,22,14,21.4,670
2024.09.02,N06,FB501,火鶴花-蘋果綠,105,台北市場,14,14,14,14,30
2024.09.02,N06,FB505,火鶴花-香檳,105,台北市場,15,10,6,10.1,103
2024.09.02,N06,FB507,火鶴花-綠精靈,105,台北市場,24,20,19,20.8,295
2024.09.02,N06,FB600,火鶴花-白色,105,台北市場,15,14,13,14.1,75
2024.09.02,N06,FB601,火鶴花-白青心,105,台北市場,22,16,10,15.8,215
2024.09.02,N06,FB700,火鶴花-紫色,105,台北市場,21,20,20,20.4,162
2024.09.02,N06,FB801,火鶴花-咖啡條紋,105,台北市場,24,24,24,24,25
2024.09.02,N06,FB802,火鶴花-大地,105,台北市場,25,15,9,15.9,693
2024.09.02,N06,FB805,火鶴花-黑珍珠,105,台北市場,18,14,6,13.5,230
2024.09.02,N06,FC316,大菊-黃精競,105,台北市場,157,137,105,134.7,310
2024.09.02,N06,FC613,大菊-白天星,105,台北市場,245,162,67,159.6,1804
2024.09.02,N06,FC804,染大菊-白天星,105,台北市場,180,170,120,162,1180
2024.09.02,N06,FD000,小菊,105,台北市場,172,170,170,170.7,60
2024.09.02,N06,FD131,小菊-小紅娘,105,台北市場,164,137,81,131.2,85
2024.09.02,N06,FD138,小菊-卡洛琳,105,台北市場,178,165,130,160.5,460
2024.09.02,N06,FD200,小菊-金,105,台北市場,180,150,133,152.8,366
2024.09.02,N06,FD300,小菊-黃,105,台北市場,192,162,133,162.3,250
2024.09.02,N06,FD308,小菊-黃丁字菊,105,台北市場,105,105,105,105,30
2024.09.02,N06,FD321,小菊-吉祥黃,105,台北市場,175,175,175,175,20
2024.09.02,N06,FD422,小菊-吉祥小粉,105,台北市場,105,105,105,105,28
2024.09.02,N06,FD423,小菊-粉日記,105,台北市場,168,132,51,122.8,251
2024.09.02,N06,FD456,小菊-卡洛粉,105,台北市場,190,171,130,166.9,542
2024.09.02,N06,FD645,小菊-白斯不列,105,台北市場,214,183,144,181.2,988
2024.09.02,N06,FD801,染小菊-芬蘭,105,台北市場,190,186,185,186.4,103
2024.09.02,N06,FE000,非洲菊,105,台北市場,110,108,91,105.3,80
2024.09.02,N06,FE001,非洲菊-混合色,105,台北市場,156,122,111,126.5,985
2024.09.02,N06,FE100,非洲菊-紅,105,台北市場,164,160,155,159.5,60
2024.09.02,N06,FE110,非洲菊-卡布,105,台北市場,143,141,140,141.4,110
2024.09.02,N06,FE112,非洲菊-天籟,105,台北市場,130,130,130,130,30
2024.09.02,N06,FE201,非洲菊-太陽神,105,台北市場,130,129,121,127.3,72
2024.09.02,N06,FE205,非洲菊-哈利熊,105,台北市場,120,115,107,114.4,114
2024.09.02,N06,FE302,非洲菊-金爵,105,台北市場,132,120,100,118.4,150
2024.09.02,N06,FE400,非洲菊-粉,105,台北市場,140,131,118,130,44
2024.09.02,N06,FE401,非洲菊-伊斯瑪拉,105,台北市場,170,116,61,116.5,63
2024.09.02,N06,FE409,非洲菊-粉紅魅力,105,台北市場,170,156,80,143.3,92
2024.09.02,N06,FE415,非洲菊-粉美麗,105,台北市場,172,172,172,172,15
2024.09.02,N06,FE416,非洲菊-熱情粉,105,台北市場,164,144,84,136.2,730
