transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.02,N05,11,椰子,104,台北二,36.1,22.7,17,24.2,2065
2024.08.02,N05,31,釋迦,104,台北二,68.4,50.8,39.3,52,6403
2024.08.02,N05,459,草莓-進口,104,台北二,222.2,222.2,222.2,222.2,240
2024.08.02,N05,469,藍莓-進口,104,台北二,90,87.5,85,87.5,20
2024.08.02,N05,50,百香果-其他,104,台北二,155,75.4,35.3,83.3,553
2024.08.02,N05,51,百香果-改良種,104,台北二,134.5,60.9,41.1,71.6,5299
2024.08.02,N05,72,小番茄-聖女,104,台北二,162.6,146.1,116,143.4,984
2024.08.02,N05,73,小番茄-嬌女,104,台北二,80,78.5,75,78.1,48
2024.08.02,N05,74,小番茄-玉女,104,台北二,553.3,209.5,60,248.4,122
2024.08.02,N05,811,紅龍果-白肉,104,台北二,71.8,31.9,15,36.5,5177
2024.08.02,N05,812,紅龍果-紅肉,104,台北二,74.6,45.7,22.5,46.8,10908
2024.08.02,N05,813,紅龍果-雙色紅龍果,104,台北二,174.4,123.7,97.3,128.6,334
2024.08.02,N05,839,櫻桃-進口,104,台北二,253.8,208,148.2,205.2,5702
2024.08.02,N05,859,榴槤-進口,104,台北二,121.2,2024.3,109.1,114,1036
2024.08.02,N05,87,紅毛丹,104,台北二,120,117.4,94.6,2024.4,93
2024.08.02,N05,91,其他,104,台北二,45.8,23.9,12.1,25.9,1112
2024.08.02,N05,A0,香蕉-其他,104,台北二,19,17.6,17,17.8,115
2024.08.02,N05,A1,香蕉,104,台北二,54,42.8,31.6,42.8,4755
2024.08.02,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,66.2,30.7,20.1,35.7,2197
2024.08.02,N05,A3,香蕉-旦蕉,104,台北二,75,67.2,40,63.3,21
2024.08.02,N05,A4,香蕉-越旦,104,台北二,32.5,23,16.5,23.6,578
2024.08.02,N05,B0,鳳梨-其他,104,台北二,30,26.5,20,25.9,243
2024.08.02,N05,B1,鳳梨-開英,104,台北二,4,4,4,4,13
2024.08.02,N05,B2,鳳梨-金鑽鳳梨,104,台北二,53.4,31.8,16.5,33.1,7289
2024.08.02,N05,B7,鳳梨-牛奶鳳梨,104,台北二,44.7,32.2,19.9,32.2,5291
2024.08.02,N05,B8,鳳梨-西瓜鳳梨,104,台北二,33.6,20.7,15.4,22.2,1794
2024.08.02,N05,C9,柑橘-進口,104,台北二,106.2,51.6,44.4,61.1,2450
2024.08.02,N05,E9,甜橙-進口,104,台北二,36,33,26.2,32.2,3340
2024.08.02,N05,F0,雜柑-其他,104,台北二,45,45,21.6,40.3,16
2024.08.02,N05,F1,雜柑-檸檬,104,台北二,26,20,11.6,19.5,1475
2024.08.02,N05,F4,雜柑-桔子,104,台北二,65.2,42.6,23.6,43.4,319
2024.08.02,N05,F5,雜柑-無子檸檬,104,台北二,30.3,21.6,13.9,21.8,5442
2024.08.02,N05,F6,雜柑-黃金檸檬,104,台北二,28,28,16.5,25.7,104
2024.08.02,N04,FA0,其他花類,104,台北二,100,100,100,100,5
2024.08.02,N04,FA1,黃秋葵,104,台北二,242.9,193.8,139.5,192.8,200
2024.08.02,N04,FB1,花椰菜-青梗,104,台北二,200,124.2,95,133.5,126
2024.08.02,N04,FC1,胡瓜-黑刺,104,台北二,61.6,36.2,13.6,36.8,3530
2024.08.02,N04,FD0,花胡瓜-其他,104,台北二,191.3,120.2,88.5,128.1,201
2024.08.02,N04,FD1,花胡瓜,104,台北二,143.9,119,78.3,115.8,6114
2024.08.02,N04,FE1,冬瓜-白皮,104,台北二,24.9,18.8,11.6,18.6,3474
2024.08.02,N04,FF0,絲瓜-其他,104,台北二,57.4,48.6,30.5,46.7,492
2024.08.02,N04,FF1,絲瓜,104,台北二,67.5,40.9,24.1,42.9,4918
2024.08.02,N04,FF2,絲瓜-角瓜,104,台北二,60,36,35,40.6,96
2024.08.02,N04,FG0,苦瓜-其他,104,台北二,104.6,65.8,33,67,445
2024.08.02,N04,FG1,苦瓜-白大米,104,台北二,142.2,85.4,40.8,87.8,1540
2024.08.02,N04,FG3,苦瓜-山苦瓜,104,台北二,82,74.9,72,75.7,35
2024.08.02,N04,FG4,苦瓜-翠綠,104,台北二,135,125,68,115.6,48
2024.08.02,N04,FH3,扁蒲-花蒲,104,台北二,56.9,27.9,17.4,31.6,966
2024.08.02,N04,FH4,扁蒲-梨子蒲,104,台北二,60,45.9,23.5,44.2,1180
2024.08.02,N04,FI0,茄子-其他,104,台北二,25,22.4,20,22.4,41
2024.08.02,N04,FI2,茄子-麻荸茄,104,台北二,53.6,32.3,16.8,33.5,5532
2024.08.02,N04,FI3,茄子-日本種,104,台北二,24.6,19.2,17,19.8,99
2024.08.02,N04,FJ0,番茄-其他,104,台北二,60,60,60,60,30
2024.08.02,N04,FJ1,番茄-黑柿,104,台北二,100,91.3,60,86.8,210
2024.08.02,N04,FJ3,番茄-牛番茄,104,台北二,135.2,64.9,23.1,70.6,8544
2024.08.02,N04,FK4,甜椒-彩色種,104,台北二,133.1,111.9,84.1,110.6,1179
2024.08.02,N04,FK5,甜椒-青椒,104,台北二,61.3,40.1,17,39.7,2545
2024.08.02,N04,FK6,甜椒-水果彩椒,104,台北二,152.2,118.7,53.5,112.4,276
2024.08.02,N04,FL9,豌豆-進口,104,台北二,139.7,102.4,100,109.4,620
2024.08.02,N04,FM2,菜豆-青色,104,台北二,143.6,64.6,18,71.1,344
2024.08.02,N04,FN1,敏豆-白豆,104,台北二,319.1,106,28.5,133.1,966
2024.08.02,N04,FN4,敏豆-翼豆,104,台北二,145,145,145,145,13
2024.08.02,N04,FN5,敏豆-醜豆,104,台北二,164,133,41.3,120.9,207
2024.08.02,N04,FQ1,毛豆-豆莢,104,台北二,50,50,50,50,84
2024.08.02,N04,FQ2,毛豆-豆仁,104,台北二,200,174.5,135.4,171.8,227
2024.08.02,N04,FR9,青花苔-進口,104,台北二,101,91.9,81.1,91.6,4443
2024.08.02,N04,FS1,越瓜-青色,104,台北二,28,28,28,28,21
2024.08.02,N04,FS2,越瓜-白色,104,台北二,40,40,40,40,20
2024.08.02,N04,FT0,南瓜-其他,104,台北二,55,47.5,20,43.5,58
2024.08.02,N04,FT1,南瓜-木瓜形,104,台北二,61.3,53.3,33.6,51,2111
2024.08.02,N04,FT2,南瓜-圓形,104,台北二,50.8,46.4,35.2,45,258
2024.08.02,N04,FT5,南瓜-青如意,104,台北二,177.2,138.3,41.7,126.8,819
2024.08.02,N04,FT7,南瓜-栗子,104,台北二,80,69.7,63,70.4,200
2024.08.02,N04,FT9,南瓜-進口,104,台北二,64.6,49.7,36.1,50,835
2024.08.02,N04,FU1,隼人瓜,104,台北二,26.3,20.8,15.3,20.8,1116
2024.08.02,N04,FU2,隼人瓜-瓜苗,104,台北二,253.3,193.9,153.8,197.8,144
2024.08.02,N04,FV0,辣椒-其他,104,台北二,75,75,75,75,13
2024.08.02,N04,FV1,辣椒-紅小,104,台北二,151.5,80.5,31,84.8,472
2024.08.02,N04,FV2,辣椒-青小,104,台北二,47.7,31.5,14,31.3,372
2024.08.02,N04,FV3,辣椒-雞心,104,台北二,110,110,110,110,1
2024.08.02,N04,FV4,辣椒-朝天椒,104,台北二,149.2,110.3,60.6,108.1,469
2024.08.02,N04,FV6,辣椒-糯米椒,104,台北二,136.7,64.6,19.9,70.1,328
2024.08.02,N04,FY0,玉米-其他,104,台北二,3,3,3,3,120
2024.08.02,N04,FY4,玉米-玉米筍,104,台北二,97.1,60.3,41.1,63.8,548
2024.08.02,N04,FY5,玉米-糯米黑,104,台北二,30.8,14.2,4.5,15.6,1675
2024.08.02,N04,FY6,玉米-甜軟殼,104,台北二,62,29.8,7.7,31.8,930
