transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.17,N05,11,椰子,104,台北二,33.9,24.5,19.7,25.4,934
2024.08.17,N05,12,椰子-剝殼,104,台北二,32,32,32,32,90
2024.08.17,N05,129,椰子-剝殼進口,104,台北二,44.4,27.9,26.7,31,1690
2024.08.17,N05,31,釋迦,104,台北二,85.4,67.7,50.2,67.7,4366
2024.08.17,N05,469,藍莓-進口,104,台北二,233.3,165.3,69.3,159.7,264
2024.08.17,N05,50,百香果-其他,104,台北二,150,104.8,56.8,104.2,1326
2024.08.17,N05,51,百香果-改良種,104,台北二,139.2,85.9,60.5,91.5,2910
2024.08.17,N05,70,小番茄-其他,104,台北二,105,105,105,105,54
2024.08.17,N05,72,小番茄-聖女,104,台北二,178.8,122.1,53.2,119.7,1630
2024.08.17,N05,74,小番茄-玉女,104,台北二,472.4,337,173.4,331.3,204
2024.08.17,N05,811,紅龍果-白肉,104,台北二,127.3,48,21.5,58.6,7850
2024.08.17,N05,812,紅龍果-紅肉,104,台北二,134.8,69.6,34.2,75.5,13098
2024.08.17,N05,813,紅龍果-雙色紅龍果,104,台北二,178.2,76.6,19.4,85.5,477
2024.08.17,N05,839,櫻桃-進口,104,台北二,266.7,218.7,140.9,212.7,2320
2024.08.17,N05,859,榴槤-進口,104,台北二,120,120,120,120,700
2024.08.17,N05,87,紅毛丹,104,台北二,206.7,131.4,97,139.6,219
2024.08.17,N05,91,其他,104,台北二,60.9,43.2,28.8,43.8,208
2024.08.17,N05,A0,香蕉-其他,104,台北二,22,22,22,22,7
2024.08.17,N05,A1,香蕉,104,台北二,69.2,45.3,32.7,47.6,9495
2024.08.17,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,82.9,45.1,26.6,48.9,2317
2024.08.17,N05,A3,香蕉-旦蕉,104,台北二,90,83,70,81.8,22
2024.08.17,N05,A4,香蕉-越旦,104,台北二,41.2,33.1,26.6,33.4,334
2024.08.17,N05,B2,鳳梨-金鑽鳳梨,104,台北二,65.1,42.2,23.3,43,5566
2024.08.17,N05,B7,鳳梨-牛奶鳳梨,104,台北二,45.5,34.9,23.5,34.8,2144
2024.08.17,N05,B8,鳳梨-西瓜鳳梨,104,台北二,42.3,34.2,27.9,34.5,905
2024.08.17,N05,C9,柑橘-進口,104,台北二,90,52.1,48.9,59,2739
2024.08.17,N05,E9,甜橙-進口,104,台北二,59.2,25.9,25.9,32.6,800
2024.08.17,N05,F1,雜柑-檸檬,104,台北二,40.1,24.3,15.2,25.7,892
2024.08.17,N05,F4,雜柑-桔子,104,台北二,95.4,51.9,29,56,237
2024.08.17,N05,F5,雜柑-無子檸檬,104,台北二,40.4,24.7,14.8,25.8,3941
2024.08.17,N05,F6,雜柑-黃金檸檬,104,台北二,23,21,9.3,19,402
2024.08.17,N04,FA0,其他花類,104,台北二,110,110,110,110,10
2024.08.17,N04,FA1,黃秋葵,104,台北二,203.4,141.9,82.7,142.4,855
2024.08.17,N04,FB1,花椰菜-青梗,104,台北二,190,162.8,91.6,154,124
2024.08.17,N04,FC1,胡瓜-黑刺,104,台北二,61.6,41.7,18.9,41.1,5725
2024.08.17,N04,FD0,花胡瓜-其他,104,台北二,163.6,117,71.7,117.2,290
2024.08.17,N04,FD1,花胡瓜,104,台北二,106.6,80.1,50.4,79.5,10580
2024.08.17,N04,FE0,冬瓜-其他,104,台北二,42,42,42,42,40
2024.08.17,N04,FE1,冬瓜-白皮,104,台北二,22.3,18.9,15.2,18.9,5777
2024.08.17,N04,FF0,絲瓜-其他,104,台北二,41.5,35.3,24.7,34.4,2748
2024.08.17,N04,FF1,絲瓜,104,台北二,45.8,35.2,20.2,34.3,15137
2024.08.17,N04,FF2,絲瓜-角瓜,104,台北二,54.4,39.1,30.4,40.4,244
2024.08.17,N04,FF4,絲瓜-長絲瓜,104,台北二,47.8,44.4,33.8,43,128
2024.08.17,N04,FG0,苦瓜-其他,104,台北二,132.5,114.3,89.3,112.9,602
2024.08.17,N04,FG1,苦瓜-白大米,104,台北二,153.4,91.7,49.1,95.5,1777
2024.08.17,N04,FG2,苦瓜-青大米,104,台北二,97.5,81,63.8,80.8,180
2024.08.17,N04,FG3,苦瓜-山苦瓜,104,台北二,138.6,92.5,75.5,98.3,57
2024.08.17,N04,FG4,苦瓜-翠綠,104,台北二,135,99,73.9,101.2,351
2024.08.17,N04,FH3,扁蒲-花蒲,104,台北二,59.9,39.6,22.8,40.3,1760
2024.08.17,N04,FH4,扁蒲-梨子蒲,104,台北二,64,38.1,27.3,41.1,1632
2024.08.17,N04,FI0,茄子-其他,104,台北二,120,120,120,120,19
2024.08.17,N04,FI2,茄子-麻荸茄,104,台北二,177.7,78.3,52.9,93.1,2241
2024.08.17,N04,FI3,茄子-日本種,104,台北二,150,150,150,150,18
2024.08.17,N04,FJ3,番茄-牛番茄,104,台北二,115.8,74.7,41.2,76.2,11650
2024.08.17,N04,FK4,甜椒-彩色種,104,台北二,85.1,55.3,38.2,57.8,2430
2024.08.17,N04,FK5,甜椒-青椒,104,台北二,71.2,53.3,35.6,53.4,3250
2024.08.17,N04,FK6,甜椒-水果彩椒,104,台北二,173.4,98,50.4,103.6,598
2024.08.17,N04,FK9,甜椒-進口,104,台北二,59.8,49.7,43.3,50.4,1340
2024.08.17,N04,FL9,豌豆-進口,104,台北二,166.4,149.1,123.6,147.5,1256
2024.08.17,N04,FM2,菜豆-青色,104,台北二,186.9,147.7,109.2,147.9,413
2024.08.17,N04,FN1,敏豆-白豆,104,台北二,343.4,123,38.5,150.2,952
2024.08.17,N04,FN4,敏豆-翼豆,104,台北二,150,150,150,150,3
2024.08.17,N04,FN5,敏豆-醜豆,104,台北二,229,183.8,125.7,181.2,94
2024.08.17,N04,FQ2,毛豆-豆仁,104,台北二,254.9,234,164.6,224.3,152
2024.08.17,N04,FR9,青花苔-進口,104,台北二,107.5,88.7,75.9,89.9,10247
2024.08.17,N04,FS1,越瓜-青色,104,台北二,21,16.5,16,17.3,111
2024.08.17,N04,FS2,越瓜-白色,104,台北二,40,40,40,40,20
2024.08.17,N04,FT0,南瓜-其他,104,台北二,62,57.4,40,54.8,68
2024.08.17,N04,FT1,南瓜-木瓜形,104,台北二,58.2,45.4,29.8,44.9,2376
2024.08.17,N04,FT2,南瓜-圓形,104,台北二,52,35.9,30,37.9,253
2024.08.17,N04,FT5,南瓜-青如意,104,台北二,170.9,83.5,37.2,91.7,968
2024.08.17,N04,FT7,南瓜-栗子,104,台北二,38,35.6,34,35.8,160
2024.08.17,N04,FT9,南瓜-進口,104,台北二,46.9,33.9,22.9,34.3,3819
2024.08.17,N04,FU1,隼人瓜,104,台北二,42,38,22,35.6,795
2024.08.17,N04,FU2,隼人瓜-瓜苗,104,台北二,196.7,157.2,125.4,158.7,324
2024.08.17,N04,FV1,辣椒-紅小,104,台北二,145.8,98.7,49.7,98.3,652
2024.08.17,N04,FV2,辣椒-青小,104,台北二,185,90.2,50,101.1,31
2024.08.17,N04,FV4,辣椒-朝天椒,104,台北二,198.7,165.8,112.4,161.7,613
2024.08.17,N04,FV6,辣椒-糯米椒,104,台北二,168.4,107.7,54.9,109.3,305
2024.08.17,N04,FV9,辣椒-進口,104,台北二,80.3,66,35.9,62.8,351
2024.08.17,N04,FY4,玉米-玉米筍,104,台北二,84.3,24.2,17.7,34.9,1947
2024.08.17,N04,FY5,玉米-糯米黑,104,台北二,48.6,15.4,15,22,380
2024.08.17,N04,FY6,玉米-甜軟殼,104,台北二,46.8,21.2,7.5,23.6,990
2024.08.17,N04,FY8,玉米-白龍王,104,台北二,180,98.3,24.3,99.8,231
2024.08.17,N04,FY9,玉米-進口,104,台北二,136.4,85.3,34.6,85.4,2014
2024.08.17,N04,FZ2,落花生-熟,104,台北二,100,100,100,100,96
2024.08.17,N05,G2,黃金果,104,台北二,155.1,79.7,55.1,89.9,651
2024.08.17,N05,G3,酪梨,104,台北二,69.5,49,31.5,49.6,13467
2024.08.17,N05,G49,奇異果-進口,104,台北二,140.5,96.4,54.6,96.9,6519
2024.08.17,N05,G7,橄欖,104,台北二,30,30,30,30,50
2024.08.17,N05,H1,柚子-文旦,104,台北二,29.2,15.5,11.9,17.5,16185
2024.08.17,N05,H5,葡萄柚-白肉,104,台北二,35.4,31.2,24.9,30.8,440
2024.08.17,N05,I1,木瓜-網室紅肉,104,台北二,74.7,49.5,31,50.8,18516
2024.08.17,N05,I3,木瓜-日昇種,104,台北二,187.1,87.3,53.6,100.5,858
2024.08.17,N05,I4,木瓜-青木瓜,104,台北二,25.2,16.7,9.3,17,1130
2024.08.17,N05,K3,龍眼-粉殼,104,台北二,126.2,80.6,49.8,83.5,23213
2024.08.17,N04,LA1,甘藍-初秋,104,台北二,57.9,33.7,27.6,37.3,25845
2024.08.17,N04,LA2,甘藍-改良種,104,台北二,39.5,27.2,15.1,27.2,49425
2024.08.17,N04,LA9,甘藍-進口,104,台北二,22.4,13.6,8.4,14.3,20546
2024.08.17,N04,LB1,小白菜-土白菜,104,台北二,58,38.7,25.8,40,2280
2024.08.17,N04,LB2,小白菜-蚵仔白,104,台北二,49.2,35.9,23.2,36,13264
2024.08.17,N04,LB3,小白菜-奶油白,104,台北二,86.8,59.2,39.6,60.8,572
2024.08.17,N04,LB8,小白菜-水耕,104,台北二,100,99.3,95,98.6,126
2024.08.17,N04,LC0,包心白-其他,104,台北二,134.5,115.2,82.1,112.5,1510
2024.08.17,N04,LC1,包心白-包白,104,台北二,47,28.3,16.9,29.7,3870
2024.08.17,N04,LC9,包心白-進口,104,台北二,35,33.2,30.2,33,9727
2024.08.17,N04,LD1,青江白菜-小梗,104,台北二,67.6,51,32.6,50.6,6284
2024.08.17,N04,LE1,皇宮菜-小葉,104,台北二,87.3,53.5,33.8,56.3,1293
2024.08.17,N04,LE2,皇宮菜-大葉,104,台北二,59.4,36.9,27.2,39.4,253
2024.08.17,N04,LF2,蕹菜-小葉,104,台北二,64.7,47.4,34.8,48.3,8096
2024.08.17,N04,LF3,蕹菜-水蕹菜,104,台北二,140,89.3,41.4,89.9,780
2024.08.17,N04,LG2,芹菜-白梗,104,台北二,224.7,132.8,64.6,137.5,737
2024.08.17,N04,LG9,芹菜-進口,104,台北二,65.2,55.5,46.3,55.6,1808
2024.08.17,N04,LH2,菠菜-角葉,104,台北二,94.6,55.4,43.8,60.9,995
2024.08.17,N04,LH9,菠菜-進口,104,台北二,130,130,128.8,129.8,250
2024.08.17,N04,LI0,萵苣菜-其他,104,台北二,225.5,139.7,130,154.9,235
2024.08.17,N04,LI1,萵苣菜-廣東菜,104,台北二,120,81.2,80,88.7,92
2024.08.17,N04,LI3,萵苣菜-本島圓葉,104,台北二,80.1,49.3,38,53.2,2161
2024.08.17,N04,LI5,萵苣菜-油麥菜,104,台北二,2024.8,94.1,48.9,89,1047
2024.08.17,N04,LI6,萵苣菜-蘿美,104,台北二,180,180,180,180,156
2024.08.17,N04,LI7,萵苣菜-紅捲綠捲,104,台北二,205,205,205,205,10
2024.08.17,N04,LI8,萵苣菜-水耕,104,台北二,160,136.9,118.1,137.8,821
2024.08.17,N04,LI9,萵苣菜-進口,104,台北二,167.1,101.7,53.6,105.2,3577
2024.08.17,N04,LJ4,芥菜-小芥菜,104,台北二,65.4,29.8,15.8,34.1,957
2024.08.17,N04,LK2,芥藍菜,104,台北二,63.2,47.7,27,46.6,1190
2024.08.17,N04,LK3,芥藍菜-芥藍芽,104,台北二,362,178.6,108.9,201.4,468
2024.08.17,N04,LK9,芥藍菜-進口,104,台北二,120,118.1,110,116.9,192
2024.08.17,N04,LM1,莧菜-紅莧菜,104,台北二,70,53.4,31.3,52.3,345
2024.08.17,N04,LM2,莧菜-白莧菜,104,台北二,59.2,45.3,29.6,44.9,4798
2024.08.17,N04,LN1,油菜,104,台北二,46.1,35.9,28.7,36.5,4787
2024.08.17,N04,LN2,油菜-小松菜,104,台北二,62,56,50,56,150
2024.08.17,N04,LO1,甘薯葉,104,台北二,66.6,32.6,19.2,36.8,10917
2024.08.17,N04,LP1,芫荽,104,台北二,848.9,728.9,296.4,666.4,123
2024.08.17,N04,LP2,九層塔,104,台北二,81.1,55,35.4,56.3,1111
2024.08.17,N04,LP3,羅勒,104,台北二,50,50,50,50,5
2024.08.17,N04,LP9,芫荽-進口,104,台北二,1000,992.2,990,993.3,12
2024.08.17,N04,LQ1,紅鳳菜-紅鳳菜,104,台北二,90.3,76.2,61.1,76,491
2024.08.17,N04,LT2,海菜-海帶,104,台北二,50,50,50,50,100
2024.08.17,N04,LT3,海菜-水蓮,104,台北二,165.1,154.4,145.8,154.8,855
2024.08.17,N04,LV1,巴西利,104,台北二,70,60,30,56,50
2024.08.17,N04,LV9,巴西利-進口,104,台北二,40,40,40,40,40
2024.08.17,N04,LX1,蕨菜-過貓,104,台北二,76.9,64.9,62,66.7,109
2024.08.17,N04,LX2,蕨菜-山蘇,104,台北二,300,300,300,300,18
2024.08.17,N04,LY2,黑甜仔菜,104,台北二,25,25,25,25,13
2024.08.17,N04,LY4,人參葉,104,台北二,17,17,17,17,12
2024.08.17,N05,M3,楊桃-馬來亞種,104,台北二,51.4,41.5,34.8,42.1,927
2024.08.17,N04,MA2,洋菇-盒裝,104,台北二,390,339,166.6,314.7,220
2024.08.17,N04,MB1,草菇,104,台北二,110,110,110,110,14
2024.08.17,N04,MC1,濕木耳,104,台北二,118.7,94.5,9.7,82.4,892
2024.08.17,N04,MC2,濕木耳-盒裝,104,台北二,63,31.5,31.5,37.8,120
2024.08.17,N04,MD1,濕香菇,104,台北二,149.9,102.1,70.7,105.4,1770
2024.08.17,N04,ME1,金絲菇-金針菇,104,台北二,53.3,35.9,21,36.4,1380
2024.08.17,N04,ME2,金絲菇-盒裝,104,台北二,47,46.2,43.1,45.7,946
2024.08.17,N04,MF1,蠔菇-鮑魚菇,104,台北二,108,86.8,67.8,87.2,29
2024.08.17,N04,MG2,巴西蘑菇-盒裝,104,台北二,170,170,170,170,2
2024.08.17,N04,MI1,秀珍菇,104,台北二,97,97,90.1,95.6,243
2024.08.17,N04,MJ1,杏鮑菇,104,台北二,119.2,83.9,35.1,81.2,3266
2024.08.17,N04,MJ2,杏鮑菇-盒裝,104,台北二,100,100,100,100,12
2024.08.17,N04,MK1,鴻喜菇,104,台北二,218,108.6,90,126.8,114
2024.08.17,N04,MK2,鴻喜菇-盒裝,104,台北二,169.6,158.1,153,159.4,165
2024.08.17,N04,ML1,珊瑚菇,104,台北二,105.8,35,35,49.2,12
2024.08.17,N04,MN1,柳松菇,104,台北二,171.7,115,115,126.3,30
2024.08.17,N04,MX1,其他菇類,104,台北二,213.3,140.5,59.4,138.8,392
2024.08.17,N05,N9,李-進口,104,台北二,189.9,130.1,86.7,133.4,2280
2024.08.17,N05,O1,梨-橫山梨,104,台北二,10,10,10,10,26
2024.08.17,N05,O10,梨-寶島甘露梨,104,台北二,111.2,69.2,37.5,71.2,20959
2024.08.17,N05,O4,梨-新興梨,104,台北二,81.1,67.6,45.5,65.9,2478
2024.08.17,N04,OA2,鹹菜-帶葉,104,台北二,35,35,35,35,650
2024.08.17,N04,OB1,雪里紅,104,台北二,30,30,30,30,120
2024.08.17,N04,OC1,榨菜,104,台北二,30,26.7,25,27,600
2024.08.17,N04,OD1,蘿蔔乾,104,台北二,30,30,30,30,40
2024.08.17,N04,OE2,醃瓜-漬,104,台北二,45,45,45,45,60
2024.08.17,N04,OG2,熟筍-箭竹筍,104,台北二,80,80,80,80,100
2024.08.17,N04,OX1,其他,104,台北二,70.4,30.2,20.6,36.4,3301
2024.08.17,N05,P1,番石榴-珍珠芭,104,台北二,100,66.3,42.4,68.3,15594
2024.08.17,N05,P2,番石榴-紅心,104,台北二,68.3,41.7,29.8,44.6,258
