transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.21,N05,11,椰子,104,台北二,29.7,21.1,16.5,21.9,1443
2024.09.21,N05,129,椰子-剝殼進口,104,台北二,81.8,62,29.1,59.4,280
2024.09.21,N05,31,釋迦,104,台北二,119.4,86.5,60.7,87.9,1896
2024.09.21,N05,459,草莓-進口,104,台北二,222.2,222.2,222.2,222.2,75
2024.09.21,N05,469,藍莓-進口,104,台北二,90,80.4,80,82.2,90
2024.09.21,N05,50,百香果-其他,104,台北二,180,149.3,95.4,144.6,948
2024.09.21,N05,51,百香果-改良種,104,台北二,179.3,112.7,72.5,118,3150
2024.09.21,N05,72,小番茄-聖女,104,台北二,259.4,217.6,156.2,213.7,1464
2024.09.21,N05,74,小番茄-玉女,104,台北二,490,347.3,207.8,348,234
2024.09.21,N05,811,紅龍果-白肉,104,台北二,107.4,66.9,42,70,4433
2024.09.21,N05,812,紅龍果-紅肉,104,台北二,107.8,61,36.5,65.5,9293
2024.09.21,N05,813,紅龍果-雙色紅龍果,104,台北二,161.4,94.9,55.2,100.3,839
2024.09.21,N05,91,其他,104,台北二,350,87.2,38.8,130.1,113
2024.09.21,N05,919,其他-進口,104,台北二,253.3,240,226.7,240,20
2024.09.21,N05,A0,香蕉-其他,104,台北二,25,15.4,13,16.9,107
2024.09.21,N05,A1,香蕉,104,台北二,60.5,36.6,26.6,39.4,8460
2024.09.21,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,78.2,48.7,29.6,50.8,1916
2024.09.21,N05,A4,香蕉-越旦,104,台北二,42.6,32.6,28.4,33.8,331
2024.09.21,N05,B2,鳳梨-金鑽鳳梨,104,台北二,65.6,35.2,19.7,38.2,2305
2024.09.21,N05,B7,鳳梨-牛奶鳳梨,104,台北二,25,22.6,22,23,96
2024.09.21,N05,B8,鳳梨-西瓜鳳梨,104,台北二,28,25.5,25,25.9,293
2024.09.21,N05,C9,柑橘-進口,104,台北二,182.4,74.1,74.1,95.7,325
2024.09.21,N05,E0,甜橙-其他,104,台北二,65,62.5,60,62.5,108
2024.09.21,N05,E1,甜橙-柳橙,104,台北二,29.2,26.3,23.3,26.3,540
2024.09.21,N05,E9,甜橙-進口,104,台北二,99.6,35.6,35.6,48.4,1370
2024.09.21,N05,F0,雜柑-其他,104,台北二,30,30,30,30,10
2024.09.21,N05,F1,雜柑-檸檬,104,台北二,40.8,28.6,10,27.3,460
2024.09.21,N05,F4,雜柑-桔子,104,台北二,86.8,46.6,17.3,48.8,332
2024.09.21,N05,F5,雜柑-無子檸檬,104,台北二,59.6,33.7,19.9,36.1,2147
2024.09.21,N05,F6,雜柑-黃金檸檬,104,台北二,30,30,22.2,28.4,193
2024.09.21,N04,FA0,其他花類,104,台北二,110,110,110,110,5
2024.09.21,N04,FA1,黃秋葵,104,台北二,96.2,63.7,27.2,62.9,2318
2024.09.21,N04,FA2,樊花,104,台北二,5,5,5,5,9
2024.09.21,N04,FB1,花椰菜-青梗,104,台北二,95.6,61,38.9,63.5,1624
2024.09.21,N04,FC1,胡瓜-黑刺,104,台北二,40.3,22,6.7,22.6,8429
2024.09.21,N04,FD0,花胡瓜-其他,104,台北二,100.7,63,44.7,66.8,406
2024.09.21,N04,FD1,花胡瓜,104,台北二,50.6,29.1,9.8,29.5,17750
2024.09.21,N04,FE0,冬瓜-其他,104,台北二,20,20,14.6,18.9,139
2024.09.21,N04,FE1,冬瓜-白皮,104,台北二,23.8,14.7,8.5,15.3,5281
2024.09.21,N04,FF0,絲瓜-其他,104,台北二,30.6,20.5,13.2,21,1146
2024.09.21,N04,FF1,絲瓜,104,台北二,51.1,27,11.4,28.7,9589
2024.09.21,N04,FF2,絲瓜-角瓜,104,台北二,36,36,18,32.4,100
2024.09.21,N04,FF4,絲瓜-長絲瓜,104,台北二,22,17.6,12,17.3,91
2024.09.21,N04,FG0,苦瓜-其他,104,台北二,62.1,53.5,42.8,53.1,1531
2024.09.21,N04,FG1,苦瓜-白大米,104,台北二,109.2,70.6,39.9,72.2,2371
2024.09.21,N04,FG3,苦瓜-山苦瓜,104,台北二,170,170,170,170,13
2024.09.21,N04,FG4,苦瓜-翠綠,104,台北二,55.5,46.4,29.5,44.8,588
2024.09.21,N04,FH3,扁蒲-花蒲,104,台北二,28.7,18.9,9.3,18.9,3312
2024.09.21,N04,FH4,扁蒲-梨子蒲,104,台北二,28.8,19.7,12,20,4761
2024.09.21,N04,FI0,茄子-其他,104,台北二,90,69.3,50,69.6,73
2024.09.21,N04,FI2,茄子-麻荸茄,104,台北二,54,21.6,8.4,25.4,8195
2024.09.21,N04,FI3,茄子-日本種,104,台北二,86.9,13.6,10,27.5,65
2024.09.21,N04,FJ3,番茄-牛番茄,104,台北二,104.8,78.7,38.8,75.9,11426
2024.09.21,N04,FK4,甜椒-彩色種,104,台北二,178,100.3,33.1,102.4,1853
2024.09.21,N04,FK5,甜椒-青椒,104,台北二,119.1,79.2,33.9,78.1,2196
2024.09.21,N04,FK6,甜椒-水果彩椒,104,台北二,193.2,118.9,48.6,119.7,426
