transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.24,N05,11,椰子,104,台北二,34.6,22.7,18.4,24.2,992
2024.08.24,N05,31,釋迦,104,台北二,91.4,67.1,55.1,69.5,2596
2024.08.24,N05,469,藍莓-進口,104,台北二,150.6,68.2,58.8,82.8,120
2024.08.24,N05,50,百香果-其他,104,台北二,111.2,102.8,48.6,93.6,1275
2024.08.24,N05,51,百香果-改良種,104,台北二,113,68.9,47.8,73.5,5382
2024.08.24,N05,70,小番茄-其他,104,台北二,260,260,260,260,12
2024.08.24,N05,72,小番茄-聖女,104,台北二,171.5,131.2,105.4,134.1,872
2024.08.24,N05,74,小番茄-玉女,104,台北二,446.7,309.5,218.8,318.8,258
2024.08.24,N05,811,紅龍果-白肉,104,台北二,97.6,50.2,33.1,56.3,5020
2024.08.24,N05,812,紅龍果-紅肉,104,台北二,107.2,61.7,35.9,65.6,14025
2024.08.24,N05,813,紅龍果-雙色紅龍果,104,台北二,152.2,110.6,73.2,111.4,238
2024.08.24,N05,839,櫻桃-進口,104,台北二,164.9,160,160,161,410
2024.08.24,N05,859,榴槤-進口,104,台北二,161.6,129,120,133.7,760
2024.08.24,N05,86,山竹,104,台北二,30,25,20,25,12
2024.08.24,N05,87,紅毛丹,104,台北二,270,171.2,110,178.7,115
2024.08.24,N05,91,其他,104,台北二,50,45.6,27.3,42.8,110
2024.08.24,N05,919,其他-進口,104,台北二,253.4,253.4,253.4,253.4,10
2024.08.24,N05,A0,香蕉-其他,104,台北二,18,14.7,10,14.4,73
2024.08.24,N05,A1,香蕉,104,台北二,83.6,53.4,41.6,57.1,5666
2024.08.24,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,71.4,44.2,29.9,46.8,1839
2024.08.24,N05,A3,香蕉-旦蕉,104,台北二,82,82,82,82,14
2024.08.24,N05,A4,香蕉-越旦,104,台北二,35,29.5,25,29.7,89
2024.08.24,N05,B2,鳳梨-金鑽鳳梨,104,台北二,57.9,42.8,24.6,42.2,5381
2024.08.24,N05,B7,鳳梨-牛奶鳳梨,104,台北二,41.4,35.8,19.8,33.7,1919
2024.08.24,N05,B8,鳳梨-西瓜鳳梨,104,台北二,13,13,13,13,72
