transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.09.08,N05,11,椰子,104,台北二,32.7,22.8,19.4,24.1,1643
2024.09.08,N05,129,椰子-剝殼進口,104,台北二,33.3,33.3,33.3,33.3,700
2024.09.08,N05,31,釋迦,104,台北二,128.6,85.2,63.6,89.6,394
2024.09.08,N05,469,藍莓-進口,104,台北二,97.1,10,10,27.4,1116
2024.09.08,N05,50,百香果-其他,104,台北二,155,136.1,112.6,135.2,1357
2024.09.08,N05,51,百香果-改良種,104,台北二,190.3,131.8,86.2,134.4,1627
2024.09.08,N05,72,小番茄-聖女,104,台北二,221.8,172.3,151,178,1126
2024.09.08,N05,74,小番茄-玉女,104,台北二,376,354.7,280,344,150
2024.09.08,N05,811,紅龍果-白肉,104,台北二,99.9,74,55.3,75.4,2419
2024.09.08,N05,812,紅龍果-紅肉,104,台北二,112.6,84,57.6,84.4,6634
2024.09.08,N05,813,紅龍果-雙色紅龍果,104,台北二,179.1,161.9,118.5,156.7,99
2024.09.08,N05,87,紅毛丹,104,台北二,170,168.5,165,168.1,26
2024.09.08,N05,91,其他,104,台北二,99.4,35.5,26.6,46.5,332
2024.09.08,N05,919,其他-進口,104,台北二,388.2,300,272.5,312.2,85
2024.09.08,N05,A0,香蕉-其他,104,台北二,34,28.1,18,27.3,19
2024.09.08,N05,A1,香蕉,104,台北二,63.4,52.1,45,53,5610
2024.09.08,N05,A2,香蕉-芭蕉紅芭蕉,104,台北二,70.2,45.1,23.8,45.9,1778
2024.09.08,N05,A4,香蕉-越旦,104,台北二,43.3,24.7,10,25.5,350
2024.09.08,N05,B0,鳳梨-其他,104,台北二,53.4,45.6,20,42.1,547
2024.09.08,N05,B2,鳳梨-金鑽鳳梨,104,台北二,80.2,61.9,41.2,61.4,1588
2024.09.08,N05,B7,鳳梨-牛奶鳳梨,104,台北二,49.4,40.5,28.8,39.9,792
2024.09.08,N05,C9,柑橘-進口,104,台北二,105.8,53.3,42.2,61.6,1195
2024.09.08,N05,E1,甜橙-柳橙,104,台北二,23,22.9,20,22.4,450
2024.09.08,N05,E9,甜橙-進口,104,台北二,35.6,34.4,33.3,34.4,2500
2024.09.08,N05,F1,雜柑-檸檬,104,台北二,38.4,18.3,13.1,21.3,1153
2024.09.08,N05,F4,雜柑-桔子,104,台北二,88.6,47.5,29.4,52.1,231
2024.09.08,N05,F5,雜柑-無子檸檬,104,台北二,43.8,27.9,18.1,29.1,2625
2024.09.08,N05,F6,雜柑-黃金檸檬,104,台北二,28.7,20.5,11.6,20.4,291
2024.09.08,N04,FA1,黃秋葵,104,台北二,129.8,86.9,42.4,86.6,1349
2024.09.08,N04,FB1,花椰菜-青梗,104,台北二,163.5,89.1,56.1,97.4,207
2024.09.08,N04,FC1,胡瓜-黑刺,104,台北二,53.3,27.4,11.6,29.5,5114
2024.09.08,N04,FD0,花胡瓜-其他,104,台北二,134.6,89,55.7,91.4,564
2024.09.08,N04,FD1,花胡瓜,104,台北二,73.4,48.8,23,48.6,13741
2024.09.08,N04,FE0,冬瓜-其他,104,台北二,34,32.4,18.6,29.9,108
2024.09.08,N04,FE1,冬瓜-白皮,104,台北二,23,13.9,9.7,14.8,2813
2024.09.08,N04,FF0,絲瓜-其他,104,台北二,26.3,19.6,11.8,19.4,2307
2024.09.08,N04,FF1,絲瓜,104,台北二,32.8,19.4,9.6,20.1,20010
2024.09.08,N04,FF2,絲瓜-角瓜,104,台北二,31.6,30,30,30.3,122
