transaction_date,category_code,crop_code,crop_name,market_code,market_name,highest_price,median_price,lowest_price,average_price,transaction_volume
2024.08.19,N06,FB000,火鶴花,105,台北市場,21,12,7,13,228
2024.08.19,N06,FB100,火鶴花-紅色,105,台北市場,30,23,10,21.8,485
2024.08.19,N06,FB105,火鶴花-紅綠邊,105,台北市場,32,29,15,26.7,255
2024.08.19,N06,FB106,火鶴花-丘比特,105,台北市場,25,17,11,17.1,1723
2024.08.19,N06,FB108,火鶴花-千里達,105,台北市場,18,15,11,14.6,245
2024.08.19,N06,FB111,火鶴花-月光,105,台北市場,19,17,15,16.8,855
2024.08.19,N06,FB113,火鶴花-紅鈴,105,台北市場,29,21,11,20.6,1230
2024.08.19,N06,FB114,火鶴花-紅星,105,台北市場,27,21,14,20.5,340
2024.08.19,N06,FB201,火鶴花-桔綠邊,105,台北市場,15,15,15,15,30
2024.08.19,N06,FB302,火鶴花-黃瑪莉,105,台北市場,19,16,9,15.3,172
2024.08.19,N06,FB400,火鶴花-粉色,105,台北市場,23,20,14,19.5,65
2024.08.19,N06,FB401,火鶴花-夏粉,105,台北市場,18,13,10,13.4,425
2024.08.19,N06,FB402,火鶴花-荷粉,105,台北市場,23,20,17,19.8,275
2024.08.19,N06,FB405,火鶴花-粉綠邊,105,台北市場,23,22,19,21.9,265
2024.08.19,N06,FB407,火鶴花-夢幻,105,台北市場,22,17,10,16.8,805
2024.08.19,N06,FB408,火鶴花-粉佳人,105,台北市場,14,14,14,14,30
2024.08.19,N06,FB415,火鶴花-羅莎,105,台北市場,25,16,12,17.2,1766
2024.08.19,N06,FB417,火鶴花-彩虹,105,台北市場,14,14,14,14,75
2024.08.19,N06,FB419,火鶴花-太極,105,台北市場,18,13,11,13.4,525
2024.08.19,N06,FB426,火鶴花-粉蕾絲,105,台北市場,21,19,14,18.5,455
2024.08.19,N06,FB500,火鶴花-翠綠,105,台北市場,22,18,8,16.9,845
